epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.7986111111111112,0.8576826257535743,train,0.5454861111111111,0.2009926374214899,227,13,45,3
1,0.8194444444444444,0.5509449574682448,val,0.5893089960886571,0.385483683292987,59,0,13,0
1,0.8888888888888888,0.530699595257088,test,0.4799382716049383,0.1096984273048808,144,0,18,0
2,0.8298611111111112,0.4790379496745218,train,0.6225694444444444,0.2412997031793545,238,2,47,1
2,0.8194444444444444,0.6012223131126828,val,0.8174706649282921,0.5523929773929774,59,0,13,0
2,0.8888888888888888,0.5976632391964948,test,0.5979938271604939,0.1794746759886765,144,0,18,0
3,0.8402777777777778,0.4641432063308279,train,0.6679687500000001,0.3224238005762752,238,2,44,4
3,0.8194444444444444,0.583992964691586,val,0.8917861799217732,0.6790635910092924,59,0,13,0
3,0.8888888888888888,0.5786582742944176,test,0.7118055555555556,0.2768459862794069,144,0,18,0
4,0.8402777777777778,0.4480293573312381,train,0.71796875,0.3785844651352826,239,1,45,3
4,0.8194444444444444,0.4406217678139607,val,0.848761408083442,0.5189630544893703,59,0,13,0
4,0.8888888888888888,0.4051479631000095,test,0.6111111111111112,0.2004764353296169,144,0,18,0
5,0.8229166666666666,0.4842573431670701,train,0.6379340277777777,0.2620613190973739,236,4,47,1
5,0.8194444444444444,0.4860383168690734,val,0.8370273794002607,0.6107069485619181,59,0,13,0
5,0.8888888888888888,0.4797792534033457,test,0.7457561728395062,0.2469940711491507,144,0,18,0
6,0.8263888888888888,0.5989295467100471,train,0.6197916666666666,0.2389458138613591,238,2,48,0
6,0.8194444444444444,0.506083619263437,val,0.8070404172099087,0.569519105233391,59,0,13,0
6,0.8888888888888888,0.4763680633939343,test,0.5883487654320988,0.1467297906397362,144,0,18,0
7,0.8333333333333334,0.4607397461731024,train,0.6089409722222223,0.2592028163503117,240,0,48,0
7,0.8194444444444444,0.4731669798493385,val,0.908735332464146,0.6652076549313988,59,0,13,0
7,0.8888888888888888,0.4557738684945636,test,0.7260802469135803,0.2258362274733457,144,0,18,0
8,0.8333333333333334,0.4446347928468792,train,0.6980034722222223,0.3633847936632646,240,0,48,0
8,0.8194444444444444,0.4305029365544517,val,0.8813559322033898,0.685464629932715,59,0,13,0
8,0.8888888888888888,0.4129198340722072,test,0.8020833333333334,0.3340866442746378,144,0,18,0
9,0.8298611111111112,0.4838644050664697,train,0.6669270833333333,0.3042079585197341,239,1,48,0
9,0.8194444444444444,0.6287481495075755,val,0.4452411994784876,0.2383861864243041,59,0,13,0
9,0.8888888888888888,0.6221777263246937,test,0.3209876543209876,0.0962787269458999,144,0,18,0
10,0.8333333333333334,0.4433415769010227,train,0.6861111111111112,0.360592183708206,240,0,48,0
10,0.8194444444444444,0.5117419473826885,val,0.8422425032594524,0.679556337701134,59,0,13,0
10,0.8888888888888888,0.5263048279800533,test,0.7866512345679013,0.2955121303404446,144,0,18,0
11,0.8368055555555556,0.3969989972558273,train,0.77109375,0.4206368695758093,240,0,47,1
11,0.8194444444444444,0.3999546130912171,val,0.8331160365058671,0.6481235883681535,59,0,13,0
11,0.8888888888888888,0.3653038592526206,test,0.8491512345679012,0.3757449720724235,144,0,18,0
12,0.8194444444444444,0.4765305888312391,train,0.710763888888889,0.3533199555204797,236,4,48,0
12,0.8194444444444444,0.4518440773503648,val,0.8474576271186441,0.6297521147318719,59,0,13,0
12,0.8888888888888888,0.4848567158167745,test,0.744212962962963,0.2745129944617995,144,0,18,0
13,0.8229166666666666,0.466845910994228,train,0.6778645833333333,0.2931841078486379,234,6,45,3
13,0.8194444444444444,0.387975692768426,val,0.8409387222946545,0.6040774396543627,59,0,13,0
13,0.8888888888888888,0.3095154459300784,test,0.8267746913580247,0.3522012778720725,144,0,18,0
14,0.8159722222222222,0.4344306242873869,train,0.7604166666666666,0.3845901477172719,234,6,47,1
14,0.8194444444444444,0.4185648521460179,val,0.7757496740547588,0.5085508762322342,59,0,13,0
14,0.8888888888888888,0.3271373703523918,test,0.7920524691358024,0.398479685808813,144,0,18,0
15,0.8333333333333334,0.4780646878454687,train,0.69296875,0.3283925867182906,240,0,48,0
15,0.8194444444444444,0.6881049674508782,val,0.6466753585397653,0.4030809545899617,59,0,13,0
15,0.8888888888888888,0.3419815841056176,test,0.6936728395061729,0.3590524821802186,144,0,18,0
16,0.8298611111111112,0.4737666081048246,train,0.6611111111111111,0.2968230133202184,239,1,48,0
16,0.8194444444444444,0.4321483364328742,val,0.8683181225554106,0.6052525432050319,59,0,13,0
16,0.8888888888888888,0.4700644031442977,test,0.8248456790123457,0.3023281059360956,144,0,18,0
17,0.8333333333333334,0.3892735681315444,train,0.7717013888888888,0.4653296966001376,240,0,48,0
17,0.8194444444444444,0.4002329683345225,val,0.7979139504563233,0.5521845134320534,59,0,13,0
17,0.8888888888888888,0.3784895910663001,test,0.8510802469135803,0.4051091314372078,144,0,18,0
18,0.8333333333333334,0.4439129577415567,train,0.722829861111111,0.3538620606349632,240,0,48,0
18,0.8194444444444444,0.4131681302355395,val,0.8187744458930899,0.5361620996772933,59,0,13,0
18,0.8888888888888888,0.4147468929489453,test,0.8136574074074074,0.3479029188943479,144,0,18,0
19,0.8298611111111112,0.3715067689226383,train,0.7980034722222222,0.3985594797209189,236,4,45,3
19,0.8194444444444444,0.4080151084603535,val,0.8735332464146024,0.5984019876553812,59,0,13,0
19,0.8888888888888888,0.4210057484882849,test,0.8425925925925926,0.3839552341240864,144,0,18,0
20,0.8576388888888888,0.4089315917260339,train,0.7423611111111111,0.4724666247089552,240,0,41,7
20,0.8194444444444444,0.346930974887477,val,0.8761408083441982,0.6555921642460103,59,0,13,0
20,0.8888888888888888,0.3547921992470453,test,0.8298611111111113,0.3918095372523426,144,0,18,0
21,0.8333333333333334,0.4317111316170418,train,0.7644097222222223,0.421856893760978,239,1,47,1
21,0.8194444444444444,0.4096354635225402,val,0.7601043024771839,0.5147354941437887,59,0,13,0
21,0.8888888888888888,0.3905035915014184,test,0.787037037037037,0.3556588198449051,144,0,18,0
22,0.8333333333333334,0.3833398249264582,train,0.7802083333333333,0.4201830691663211,236,4,44,4
22,0.8194444444444444,0.4323958509242705,val,0.7627118644067796,0.4256214287948034,59,0,13,0
22,0.8888888888888888,0.4084206479184766,test,0.6134259259259258,0.243532911880952,144,0,18,0
23,0.8541666666666666,0.3724958334808105,train,0.8259548611111112,0.5395618398935614,238,2,40,8
23,0.8194444444444444,0.4374841188190557,val,0.7992177314211213,0.553134005282677,59,0,13,0
23,0.8888888888888888,0.2846943794830162,test,0.8283179012345679,0.4325879878702764,144,0,18,0
24,0.8576388888888888,0.365162450012591,train,0.8283854166666667,0.5846537546347864,239,1,40,8
24,0.8611111111111112,0.3937241852860704,val,0.8513689700130378,0.5819944118691882,57,2,8,5
24,0.8148148148148148,0.3215323411156229,test,0.8198302469135803,0.3153107211124071,122,22,8,10
25,0.8576388888888888,0.3577485026623328,train,0.8239583333333333,0.5449336345900783,235,5,36,12
25,0.8472222222222222,0.388463129185968,val,0.7926988265971316,0.56978669860471,59,0,11,2
25,0.8950617283950617,0.36406104117172,test,0.8533950617283951,0.4178091789985657,142,2,15,3
26,0.8368055555555556,0.4080206917077795,train,0.7631076388888889,0.4158416654055889,236,4,43,5
26,0.875,0.4475255541296469,val,0.8774445893089962,0.6677698789463495,56,3,6,7
26,0.7839506172839507,0.5116073617044791,test,0.8171296296296297,0.3651022140831046,114,30,5,13
27,0.8333333333333334,0.3713812996301993,train,0.8080729166666667,0.4167564069441939,231,9,39,9
27,0.8194444444444444,0.425180726012008,val,0.7092568448500651,0.4763412593573367,59,0,13,0
27,0.8950617283950617,0.3595576582959405,test,0.7808641975308642,0.3277327263753374,144,0,17,1
28,0.8402777777777778,0.3876927705353701,train,0.8141493055555555,0.4624430805185612,231,9,37,11
28,0.8333333333333334,0.4998389372809065,val,0.8813559322033899,0.6022154127923358,58,1,11,2
28,0.8950617283950617,0.5305610633926627,test,0.8692129629629629,0.4976457479145652,137,7,10,8
29,0.8611111111111112,0.3266005479187469,train,0.8586805555555557,0.5770808408463259,232,8,32,16
29,0.8472222222222222,0.3798654245135064,val,0.8161668839634942,0.6201266372172078,59,0,11,2
29,0.8827160493827161,0.3150440760454117,test,0.8719135802469136,0.4897178762865762,140,4,15,3
30,0.8541666666666666,0.3323276135509894,train,0.85703125,0.5257138843542175,230,10,32,16
30,0.8333333333333334,0.3728424730490789,val,0.81877444589309,0.5718764584251426,59,0,12,1
30,0.8950617283950617,0.3242091942854501,test,0.8314043209876543,0.4582519074979664,142,2,15,3
31,0.8576388888888888,0.3149272576289444,train,0.8722222222222222,0.6019629787666911,229,11,30,18
31,0.8333333333333334,0.383865550965614,val,0.8187744458930899,0.5497280007582073,59,0,12,1
31,0.8827160493827161,0.3161793314466644,test,0.8175154320987654,0.4257178014639537,140,4,15,3
32,0.8611111111111112,0.3172331817883969,train,0.8735243055555556,0.5583947402896967,231,9,31,17
32,0.8333333333333334,0.4162983197537768,val,0.8213820078226859,0.5798117687714905,59,0,12,1
32,0.8950617283950617,0.2805036649993264,test,0.8603395061728396,0.45264513087419,142,2,15,3
33,0.8541666666666666,0.3241505930053058,train,0.8553819444444444,0.5313904869403039,233,7,35,13
33,0.8611111111111112,0.3544269778519972,val,0.847457627118644,0.5745552649964415,58,1,9,4
33,0.8271604938271605,0.3576494314776802,test,0.8595679012345678,0.4327064432376066,123,21,7,11
