epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.8055555555555556,0.847026796443715,train,0.5443576388888889,0.2068260165201683,228,12,44,4
1,0.8194444444444444,0.5621934288905727,val,0.7770534550195567,0.4568393896954159,59,0,13,0
1,0.8888888888888888,0.5488089001105155,test,0.7662037037037037,0.2556490295456804,144,0,18,0
2,0.8298611111111112,0.4824707916494744,train,0.5973958333333335,0.2173637165393786,238,2,47,1
2,0.8194444444444444,0.6168656804495387,val,0.834419817470665,0.5415062715062715,59,0,13,0
2,0.8888888888888888,0.6105727483460932,test,0.7407407407407407,0.3708912360919898,144,0,18,0
3,0.8368055555555556,0.5152490080185854,train,0.61953125,0.3181999636681988,240,0,47,1
3,0.8194444444444444,0.5311305791967444,val,0.5397653194263363,0.3425596858706445,59,0,13,0
3,0.8888888888888888,0.498104206573816,test,0.6597222222222221,0.2214752648676884,144,0,18,0
4,0.8333333333333334,0.4781120004715831,train,0.6279513888888889,0.2656504158453874,240,0,48,0
4,0.8194444444444444,0.453960458541082,val,0.5984354628422425,0.3783948218785947,59,0,13,0
4,0.8888888888888888,0.359066659607637,test,0.7754629629629629,0.4431217496296918,144,0,18,0
5,0.8368055555555556,0.48526838496289,train,0.61484375,0.2813587449572243,240,0,47,1
5,0.8194444444444444,0.417160446393407,val,0.8318122555410691,0.6103456206984674,59,0,13,0
5,0.8888888888888888,0.3970366247274257,test,0.8013117283950617,0.3270050261267728,144,0,18,0
6,0.8333333333333334,0.4269756297142319,train,0.7342013888888889,0.3444531600550158,240,0,48,0
6,0.8194444444444444,0.4394973533021079,val,0.9035202086049544,0.7389054769327721,59,0,13,0
6,0.8888888888888888,0.429906551208761,test,0.7098765432098766,0.2448865752509338,144,0,18,0
7,0.8333333333333334,0.4944951935720865,train,0.6933159722222222,0.3482487956613232,240,0,48,0
7,0.8194444444444444,0.4156413817545399,val,0.7548891786179922,0.5054462182851646,59,0,13,0
7,0.8888888888888888,0.3239860266654027,test,0.7978395061728395,0.3405765868121614,144,0,18,0
8,0.8333333333333334,0.4584535953784628,train,0.6863715277777778,0.3724414827007632,240,0,48,0
8,0.8194444444444444,0.3871208051633503,val,0.8956975228161669,0.7246999838187107,59,0,13,0
8,0.8888888888888888,0.3758870323223096,test,0.7800925925925926,0.2752535312901339,144,0,18,0
9,0.8333333333333334,0.4204860904405873,train,0.7347222222222222,0.3220578569230697,240,0,48,0
9,0.8194444444444444,0.5585692889160581,val,0.7235984354628422,0.3984761801191821,59,0,13,0
9,0.8888888888888888,0.5513252871639934,test,0.6793981481481481,0.2710121835428208,144,0,18,0
10,0.8333333333333334,0.4363914506458159,train,0.7090277777777778,0.2863396645618266,240,0,48,0
10,0.8194444444444444,0.3635478630765444,val,0.8722294654498045,0.652349858119089,59,0,13,0
10,0.8888888888888888,0.3676039141683299,test,0.8663194444444444,0.4066757940474695,144,0,18,0
11,0.8263888888888888,0.4190217086362381,train,0.7530381944444444,0.3575498087450721,237,3,47,1
11,0.8055555555555556,0.4078971338975761,val,0.8604954367666232,0.5331381793018622,58,1,13,0
11,0.8950617283950617,0.3966177560297059,test,0.7384259259259258,0.2833465554114668,144,0,17,1
12,0.8298611111111112,0.4161086772208694,train,0.7375868055555556,0.4003545463587021,238,2,47,1
12,0.8194444444444444,0.3584342718952232,val,0.848761408083442,0.5941879086990443,59,0,13,0
12,0.8888888888888888,0.3369809780212372,test,0.8298611111111112,0.3403118750874169,144,0,18,0
13,0.8229166666666666,0.5435377977650545,train,0.6489583333333332,0.2583575140988254,236,4,47,1
13,0.8194444444444444,0.4089601422763533,val,0.8200782268578879,0.5325878467702094,59,0,13,0
13,0.8888888888888888,0.4338847715177654,test,0.7490354938271604,0.3030979905371537,144,0,18,0
14,0.8229166666666666,0.4406757326221279,train,0.7278645833333335,0.3276223703441011,237,3,48,0
14,0.8194444444444444,0.651833875735368,val,0.4615384615384615,0.281693976756728,59,0,13,0
14,0.8888888888888888,0.3662425662832116,test,0.6219135802469136,0.2489629864946543,144,0,18,0
15,0.8333333333333334,0.4892501324446764,train,0.6371527777777778,0.2445930328972932,240,0,48,0
15,0.8194444444444444,0.647143644826277,val,0.8018252933507171,0.4928276888104722,59,0,13,0
15,0.8888888888888888,0.3149484751655468,test,0.7746913580246915,0.3843718642027492,144,0,18,0
16,0.8263888888888888,0.4177660160403026,train,0.751736111111111,0.3663258422971474,235,5,45,3
16,0.8194444444444444,0.3857106567722642,val,0.8005215123859192,0.5115016215223864,59,0,13,0
16,0.8888888888888888,0.3635473470376045,test,0.8067129629629629,0.4493840356562389,144,0,18,0
17,0.8368055555555556,0.3904609408995059,train,0.7784722222222222,0.4406596543338065,240,0,47,1
17,0.8194444444444444,0.4026582284301791,val,0.8161668839634941,0.5901034673212093,59,0,13,0
17,0.8888888888888888,0.2856539894940251,test,0.8387345679012346,0.3770348291879791,144,0,18,0
18,0.8333333333333334,0.4698035986229659,train,0.7344618055555555,0.3590126107098887,232,8,40,8
18,0.8194444444444444,0.3635129240703665,val,0.8670143415906129,0.6579622349834386,59,0,13,0
18,0.8888888888888888,0.4125038931192255,test,0.8626543209876544,0.4259591277676469,144,0,18,0
19,0.8298611111111112,0.3999562632342935,train,0.7800347222222221,0.4118611854796746,239,1,48,0
19,0.8194444444444444,0.3701792377978563,val,0.8396349413298566,0.5654660928804542,59,0,13,0
19,0.8888888888888888,0.35900411064978,test,0.8070987654320987,0.3381782052605813,144,0,18,0
20,0.8402777777777778,0.4370288840388478,train,0.7427083333333333,0.4151812851750183,236,4,42,6
20,0.8194444444444444,0.3736841262628634,val,0.8852672750977836,0.6882672785372643,59,0,13,0
20,0.8888888888888888,0.3979313996057083,test,0.8649691358024691,0.4572717797758885,144,0,18,0
21,0.8298611111111112,0.3836171196336006,train,0.7885416666666667,0.4159144382587612,235,5,44,4
21,0.8194444444444444,0.402418824378401,val,0.7640156453715776,0.5173721802767792,59,0,13,0
21,0.8888888888888888,0.3747481591194684,test,0.7901234567901235,0.2996795553552306,144,0,18,0
22,0.8402777777777778,0.3543454705833621,train,0.835763888888889,0.5040050383768726,233,7,39,9
22,0.8333333333333334,0.5425563334493846,val,0.7431551499348109,0.5089769362588954,59,0,12,1
22,0.9012345679012346,0.2855791139170631,test,0.8121141975308642,0.3516616027548489,143,1,15,3
23,0.8611111111111112,0.3337216608405045,train,0.8514756944444444,0.5531352367578014,235,5,35,13
23,0.8472222222222222,0.3558349904293815,val,0.8617992177314211,0.563129030432822,59,0,11,2
23,0.8888888888888888,0.3209710114026143,test,0.8337191358024691,0.3808306315106303,140,4,14,4
24,0.8506944444444444,0.357599619137295,train,0.8394965277777777,0.4853956328303392,236,4,39,9
24,0.8888888888888888,0.3469721522997133,val,0.8539765319426337,0.6699791436633542,57,2,6,7
24,0.8395061728395061,0.3644196716177473,test,0.876929012345679,0.4615928148572046,123,21,5,13
25,0.8229166666666666,0.3506210410127459,train,0.8480034722222222,0.4805426564426289,227,13,38,10
25,0.8333333333333334,0.4123945617013507,val,0.8904823989569752,0.563834281407513,59,0,12,1
25,0.8888888888888888,0.4720615164641245,test,0.9008487654320988,0.4948923788781219,138,6,12,6
26,0.8472222222222222,0.3406498983355404,train,0.8479166666666667,0.5119964054293316,236,4,40,8
26,0.8472222222222222,0.343432186190815,val,0.8565840938722294,0.6593354976146752,57,2,9,4
26,0.8518518518518519,0.3715564330988046,test,0.8958333333333334,0.5279774984944514,131,13,11,7
27,0.8402777777777778,0.3284471651988253,train,0.8682291666666667,0.5336653935320687,230,10,36,12
27,0.8472222222222222,0.4223885284932799,val,0.8539765319426337,0.5818500219587175,59,0,11,2
27,0.8950617283950617,0.2617181178845082,test,0.8560956790123456,0.4306785779466208,142,2,15,3
28,0.875,0.3499231117697216,train,0.857638888888889,0.5330039575332624,232,8,28,20
28,0.7638888888888888,0.496032184196843,val,0.7966101694915254,0.4864284718108106,47,12,5,8
28,0.7716049382716049,0.5193611639609308,test,0.8638117283950617,0.3664662453948168,110,34,3,15
29,0.8368055555555556,0.3399722210294798,train,0.8467013888888889,0.5476650362676792,227,13,34,14
29,0.8333333333333334,0.3731297483706536,val,0.8748370273794002,0.5965810236768982,59,0,12,1
29,0.8950617283950617,0.2831245234744899,test,0.8638117283950617,0.4904759625824734,141,3,14,4
30,0.8611111111111112,0.3192782337191492,train,0.8682291666666667,0.5742931489311914,228,12,28,20
30,0.8194444444444444,0.3331830139052019,val,0.8904823989569752,0.5995894447999981,57,2,11,2
30,0.8580246913580247,0.3751064489860041,test,0.8641975308641976,0.4374877528481047,133,11,12,6
31,0.8680555555555556,0.3213198917193481,train,0.8736111111111111,0.6039996003270738,227,13,25,23
31,0.8333333333333334,0.3246818735092852,val,0.8813559322033899,0.6424639424132323,58,1,11,2
31,0.8765432098765432,0.303692218165609,test,0.8580246913580247,0.4156994078622757,136,8,12,6
32,0.875,0.2636223350378198,train,0.9155381944444444,0.6212923733703721,230,10,26,22
32,0.8472222222222222,0.5126460121158011,val,0.8461538461538463,0.6069263574280297,59,0,11,2
32,0.8888888888888888,0.2437416131972468,test,0.8780864197530864,0.4470469797489022,140,4,14,4
33,0.8854166666666666,0.2642682520150025,train,0.9136284722222222,0.6950582019579399,228,12,21,27
33,0.8333333333333334,0.3226246517951949,val,0.8826597131681877,0.6123362748362748,57,2,10,3
33,0.8024691358024691,0.3330355307084068,test,0.8761574074074074,0.4366537412025704,118,26,6,12
34,0.9027777777777778,0.2792235652579951,train,0.9084201388888888,0.6256353317975778,230,10,18,30
34,0.8194444444444444,0.3118775163085148,val,0.9035202086049544,0.6203577219881569,56,3,10,3
34,0.8271604938271605,0.3363165574207223,test,0.8815586419753085,0.4913086079642655,123,21,7,11
35,0.8819444444444444,0.2722288299740971,train,0.9068576388888888,0.6902595198857567,231,9,25,23
35,0.8194444444444444,0.3753889987969564,val,0.8813559322033898,0.5618975227670879,51,8,5,8
35,0.7345679012345679,0.4913259780632309,test,0.857638888888889,0.3517270800881757,102,42,1,17
36,0.8993055555555556,0.2553630496630338,train,0.9215277777777778,0.7181922511249724,226,14,15,33
36,0.8472222222222222,0.3818178276297759,val,0.8396349413298567,0.5746701956454279,58,1,10,3
36,0.8765432098765432,0.276646452708519,test,0.8587962962962963,0.4011964836295829,136,8,12,6
37,0.9097222222222222,0.2399220319545518,train,0.928125,0.7749140485381201,234,6,20,28
37,0.8472222222222222,0.6600556377882943,val,0.6636245110821383,0.4324450265936334,59,0,11,2
37,0.8703703703703703,0.3218104479065791,test,0.7955246913580247,0.3190113672705933,138,6,15,3
38,0.9375,0.2154443425738475,train,0.9389756944444444,0.8423208998445744,235,5,13,35
38,0.8055555555555556,0.3573237130005711,val,0.8591916558018253,0.5159959288105742,54,5,9,4
38,0.8148148148148148,0.3596754701819593,test,0.8487654320987654,0.3948171969990669,119,25,5,13
39,0.90625,0.237875111790673,train,0.9315104166666666,0.7925672762725107,229,11,16,32
39,0.8055555555555556,0.4107119680783297,val,0.8578878748370273,0.482365259261811,50,9,5,8
39,0.7222222222222222,0.5152172731856505,test,0.8919753086419753,0.4292777116292878,99,45,0,18
40,0.8993055555555556,0.2627514736673065,train,0.9100694444444444,0.7444254818226169,230,10,19,29
40,0.8055555555555556,0.3326887568283483,val,0.8644067796610169,0.52993306738246,55,4,10,3
40,0.8271604938271605,0.3418214925159528,test,0.8699845679012346,0.3978145715460785,125,19,9,9
41,0.8784722222222222,0.2382690918143096,train,0.93125,0.7337909080293851,225,15,20,28
41,0.8194444444444444,0.347537224871606,val,0.8657105606258149,0.5190442607760095,53,6,7,6
41,0.7777777777777778,0.4596175065801808,test,0.8738425925925926,0.3701572763123276,110,34,2,16
42,0.8923611111111112,0.2120305084707792,train,0.9486111111111112,0.7950947362605213,229,11,20,28
42,0.8055555555555556,0.373451275847199,val,0.8683181225554107,0.5470825828797965,50,9,5,8
42,0.7222222222222222,0.5136140665832769,test,0.8819444444444444,0.4546278430403326,101,43,2,16
