epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.8055555555555556,0.866829684551671,train,0.5289930555555555,0.1955460079140976,229,11,45,3
1,0.8194444444444444,0.5945947120587031,val,0.6558018252933506,0.3770008354858855,59,0,13,0
1,0.8888888888888888,0.5804531044430203,test,0.3117283950617284,0.0797857112247992,144,0,18,0
2,0.8298611111111112,0.4719625975817002,train,0.6046874999999999,0.2583747055741588,239,1,48,0
2,0.8194444444444444,0.5886844123403231,val,0.8396349413298566,0.686852051573537,59,0,13,0
2,0.8888888888888888,0.5781964310157446,test,0.6925154320987654,0.2616111081710744,144,0,18,0
3,0.8298611111111112,0.4789622835181338,train,0.6105902777777779,0.2658991172846288,237,3,46,2
3,0.8194444444444444,0.5238662598033746,val,0.7966101694915254,0.6094293641255266,59,0,13,0
3,0.8888888888888888,0.4974547644824157,test,0.6496913580246914,0.3091087411213732,144,0,18,0
4,0.8298611111111112,0.4488027091433145,train,0.6538194444444444,0.2481280837434804,239,1,48,0
4,0.8194444444444444,0.4632793439345227,val,0.817470664928292,0.580005005005005,59,0,13,0
4,0.8888888888888888,0.4471060917885215,test,0.6709104938271605,0.2286134892943612,144,0,18,0
5,0.8333333333333334,0.4604398810697409,train,0.671875,0.3103133530636797,240,0,48,0
5,0.8194444444444444,0.4809224686274926,val,0.8409387222946545,0.6405786099865047,59,0,13,0
5,0.8888888888888888,0.4773683960055127,test,0.7121913580246914,0.2638698274976184,144,0,18,0
6,0.8333333333333334,0.4567104425608098,train,0.6715277777777777,0.3277819046845348,240,0,48,0
6,0.8194444444444444,0.453536647475428,val,0.7522816166883963,0.4918582656919371,59,0,13,0
6,0.8888888888888888,0.4569133816309917,test,0.4347993827160494,0.112595779179135,144,0,18,0
7,0.8298611111111112,0.4382484508458833,train,0.7330729166666667,0.358262655456991,239,1,48,0
7,0.8194444444444444,0.421203657053411,val,0.8617992177314211,0.7042201673443123,59,0,13,0
7,0.8888888888888888,0.4557835466607853,test,0.7245370370370371,0.2421035905412643,144,0,18,0
8,0.8333333333333334,0.4348509488575129,train,0.7520833333333334,0.3644172409635749,240,0,48,0
8,0.8194444444444444,0.4249653658933109,val,0.8559322033898304,0.6456444338023286,59,0,13,0
8,0.8888888888888888,0.5040407599076445,test,0.6892361111111112,0.2054915853131776,144,0,18,0
9,0.8020833333333334,0.6403550003297185,train,0.5421006944444444,0.1829383096201055,231,9,48,0
9,0.8194444444444444,0.601767458849483,val,0.6284224250325946,0.3866417893476479,59,0,13,0
9,0.8888888888888888,0.5836936761567622,test,0.4992283950617283,0.1668786579786415,144,0,18,0
10,0.8333333333333334,0.4817035754282288,train,0.5995659722222222,0.2537806583948886,240,0,48,0
10,0.8194444444444444,0.4997593516276942,val,0.6910039113428944,0.3318097251526018,59,0,13,0
10,0.8888888888888888,0.4690772545190505,test,0.4494598765432098,0.1007188901460296,144,0,18,0
11,0.8298611111111112,0.4851369803249152,train,0.6640625,0.2720855874834236,239,1,48,0
11,0.8194444444444444,0.4275285742349095,val,0.78748370273794,0.6662937057585079,59,0,13,0
11,0.8888888888888888,0.4219970142491805,test,0.607638888888889,0.1839215054071628,144,0,18,0
12,0.8368055555555556,0.5213729983970236,train,0.7046006944444444,0.3197025418840992,240,0,47,1
12,0.8194444444444444,0.7911539403074939,val,0.3441981747066492,0.1612472741371732,59,0,13,0
12,0.8888888888888888,0.376366899174891,test,0.5972222222222222,0.2040719392642563,144,0,18,0
13,0.8194444444444444,0.6163743744756379,train,0.5542534722222222,0.1945623457935333,236,4,48,0
13,0.8194444444444444,0.5871113852513695,val,0.499348109517601,0.288342617640193,59,0,13,0
13,0.8888888888888888,0.3387326678680831,test,0.679783950617284,0.2620858006260158,144,0,18,0
14,0.8333333333333334,0.474918997558545,train,0.6685763888888889,0.2830218165029608,240,0,48,0
14,0.8194444444444444,0.4182434551702398,val,0.7731421121251629,0.493146391723912,59,0,13,0
14,0.8888888888888888,0.3529497863103946,test,0.8236882716049383,0.3563233682269013,144,0,18,0
15,0.8298611111111112,0.4126032913906354,train,0.7256076388888889,0.312087373842067,239,1,48,0
15,0.8194444444444444,0.8006996609721632,val,0.5932203389830508,0.3325048930981134,59,0,13,0
15,0.8888888888888888,0.3494137416370601,test,0.7156635802469137,0.3462623620188995,144,0,18,0
16,0.8333333333333334,0.449568238564167,train,0.6885416666666667,0.3165342182937664,240,0,48,0
16,0.8194444444444444,0.4327438398047686,val,0.7262059973924381,0.4510769243263522,59,0,13,0
16,0.8888888888888888,0.3767268609968416,test,0.7098765432098765,0.2562765270049666,144,0,18,0
17,0.8333333333333334,0.4076692355190331,train,0.7697048611111111,0.4406938921553609,240,0,48,0
17,0.8194444444444444,0.4572659635747793,val,0.7196870925684484,0.439622708212931,59,0,13,0
17,0.8888888888888888,0.3857774937763971,test,0.7025462962962963,0.2918583033101404,144,0,18,0
18,0.8333333333333334,0.462347100688703,train,0.6878472222222222,0.3898164881840766,240,0,48,0
18,0.8194444444444444,0.5310814310279157,val,0.5827900912646675,0.3578357239610083,59,0,13,0
18,0.8888888888888888,0.5316033470041958,test,0.6631944444444445,0.2284176753331255,144,0,18,0
19,0.8298611111111112,0.4304739131683972,train,0.6951388888888889,0.3567436456403156,239,1,48,0
19,0.8194444444444444,0.3995991174855994,val,0.7992177314211213,0.5213995682547719,59,0,13,0
19,0.8888888888888888,0.3482360734868748,test,0.7947530864197531,0.3784797222532224,144,0,18,0
20,0.8333333333333334,0.4211549084049895,train,0.7380208333333333,0.3891163576052355,238,2,46,2
20,0.8194444444444444,0.3937673558894958,val,0.8657105606258149,0.6187436437436438,59,0,13,0
20,0.8888888888888888,0.3759387334187825,test,0.7608024691358024,0.2844109713112789,144,0,18,0
21,0.8333333333333334,0.3922406074171552,train,0.7746527777777779,0.439197432249317,240,0,48,0
21,0.8194444444444444,0.412036747024912,val,0.7457627118644068,0.4970356958903339,59,0,13,0
21,0.8888888888888888,0.3785697610151988,test,0.7608024691358025,0.3692615420423392,144,0,18,0
22,0.8402777777777778,0.4297476446007964,train,0.75625,0.4583938254150091,240,0,46,2
22,0.8194444444444444,0.4119266265899771,val,0.7405475880052151,0.533479708044282,59,0,13,0
22,0.8888888888888888,0.3357866362289146,test,0.8356481481481481,0.4212190629585574,144,0,18,0
23,0.84375,0.3565947999032042,train,0.8358506944444444,0.5321203743602266,236,4,41,7
