epoch,acc,loss,dset,auc,auprc,fold
1,0.7986111111111112,0.5385973637975339,train,0.5369310904278028,0.2114635975413672,1
1,0.8333333333333334,0.5167031726903386,val,0.8236111111111112,0.525118899917287,1
1,0.8888888888888888,0.5051535474665371,test,0.7635030864197531,0.3943488243369825,1
2,0.8298611111111112,0.4886904583933453,train,0.4824523951840151,0.199932966057146,1
2,0.8333333333333334,0.4981436832911438,val,0.8680555555555556,0.626288469490224,1
2,0.8888888888888888,0.483142813966598,test,0.8452932098765433,0.3860600261751474,1
3,0.8333333333333334,0.4288951268730064,train,0.6671505422252583,0.3699570889931506,1
3,0.8333333333333334,0.5715125567383237,val,0.8319444444444444,0.5117367563445995,1
3,0.8641975308641975,0.5704001828476235,test,0.7939814814814814,0.2674519344669547,1
4,0.8333333333333334,0.4077010886976495,train,0.7333276406797028,0.3849224440704358,1
4,0.875,0.5275917765167024,val,0.901388888888889,0.6262787547756083,1
4,0.845679012345679,0.5388695185567126,test,0.8553240740740741,0.3752904686788001,1
5,0.8194444444444444,0.401155796703986,train,0.7553582102296986,0.3655856487880765,1
5,0.8333333333333334,0.3901991432325707,val,0.9180555555555556,0.7671522556390977,1
5,0.8888888888888888,0.3694960944998411,test,0.9043209876543208,0.4952343537705582,1
6,0.8576388888888888,0.3358109497995529,train,0.8370762530953804,0.5905942670058681,1
6,0.875,0.3868084138052331,val,0.911111111111111,0.7717263769722678,1
6,0.8395061728395061,0.4305557941580996,test,0.8831018518518519,0.3951373128668554,1
7,0.8854166666666666,0.3039336163686433,train,0.873281530185296,0.6354116046850597,1
7,0.8888888888888888,0.3398707825690508,val,0.9319444444444444,0.7412058229124169,1
7,0.845679012345679,0.3932614257490193,test,0.8904320987654321,0.3804625687404162,1
8,0.8888888888888888,0.2726535456668999,train,0.9022286738963368,0.6882832776441284,1
8,0.9166666666666666,0.3163212086591456,val,0.9319444444444444,0.8063091757170705,1
8,0.8518518518518519,0.3899661199546154,test,0.9116512345679012,0.5553137452481223,1
9,0.8923611111111112,0.2803576465351701,train,0.8999231491759884,0.7041232767631892,1
9,0.875,0.3773560855123732,val,0.9388888888888888,0.7131940907676202,1
9,0.8271604938271605,0.4518387750894935,test,0.8912037037037037,0.4552044665020498,1
10,0.9166666666666666,0.2501353007521377,train,0.9230637861839296,0.7384859851586142,1
10,0.875,0.2816733538897501,val,0.9319444444444444,0.7069154157389452,1
10,0.8641975308641975,0.3215374974188981,test,0.8969907407407407,0.4102625668517357,1
11,0.8784722222222222,0.2500365096453202,train,0.9305780889761764,0.7138617144784236,1
11,0.875,0.2880303220202525,val,0.9347222222222222,0.6710975299210594,1
11,0.8518518518518519,0.3297531775394339,test,0.9008487654320988,0.4968337100000565,1
12,0.9236111111111112,0.191839070669731,train,0.9625992656476816,0.8211177799287499,1
12,0.8888888888888888,0.2619932006734113,val,0.9333333333333336,0.6711413586413587,1
12,0.8333333333333334,0.3625630381298654,test,0.8915895061728394,0.3993968096441326,1
13,0.8958333333333334,0.2537373858180621,train,0.923405345401759,0.7338197202867671,1
13,0.875,0.2613153054068486,val,0.95,0.7993187167100212,1
13,0.8827160493827161,0.2871183124313384,test,0.8996913580246912,0.4842228630726314,1
14,0.9097222222222222,0.2020704144443799,train,0.947912219281018,0.8080792385653771,1
14,0.8472222222222222,0.2789361722146471,val,0.9277777777777776,0.6835298716255104,1
14,0.8888888888888888,0.2765574303030232,test,0.8973765432098766,0.469475372929551,1
15,0.8819444444444444,0.2429439326212256,train,0.935445307830245,0.7027791260237997,1
15,0.8472222222222222,0.3066410723452766,val,0.9375,0.761796536796537,1
15,0.808641975308642,0.4635421496666508,test,0.896219135802469,0.4731879596290433,1
16,0.9201388888888888,0.1958218120210707,train,0.9588421142515584,0.7990478997649482,1
16,0.8888888888888888,0.272982320541309,val,0.9166666666666666,0.6828382034632035,1
16,0.8580246913580247,0.2994692224411316,test,0.9031635802469136,0.5533847440219348,1
17,0.9548611111111112,0.1547965905422946,train,0.976432413969772,0.8678091643911505,1
17,0.9027777777777778,0.2374044341138667,val,0.9555555555555556,0.7690882034632036,1
17,0.8395061728395061,0.3493129882823538,test,0.8942901234567902,0.5304868200414972,1
18,0.9166666666666666,0.2161403715584937,train,0.9462898129963282,0.7938089242101752,1
18,0.8611111111111112,0.2964767683814797,val,0.9222222222222222,0.6599005526637106,1
18,0.8518518518518519,0.3325278471557446,test,0.8641975308641976,0.4999226854880209,1
19,0.9513888888888888,0.1593160843432694,train,0.9715651951157032,0.8304066472278119,1
19,0.8611111111111112,0.2831010193977918,val,0.9305555555555556,0.7124557094951833,1
19,0.8703703703703703,0.2618582517161597,test,0.8885030864197532,0.4979914354046757,1
20,0.9618055555555556,0.1124983202395115,train,0.9883015967893434,0.8924113011735556,1
20,0.9027777777777778,0.2423393757134262,val,0.9472222222222222,0.7572072542467281,1
20,0.845679012345679,0.2994301044382155,test,0.8939043209876544,0.5061965944166238,1
21,0.9722222222222222,0.0749560147107533,train,0.9954743403637606,0.9781805846818764,1
21,0.8472222222222222,0.305997034641526,val,0.9319444444444444,0.6508382334040229,1
21,0.8395061728395061,0.3041245630097196,test,0.8842592592592592,0.493135281705609,1
22,0.9618055555555556,0.1121679713915,train,0.9854837332422508,0.9143385641928976,1
22,0.8611111111111112,0.2509395454673924,val,0.9319444444444444,0.6827966015466016,1
22,0.8271604938271605,0.3551353180298098,test,0.8765432098765433,0.516337807801525,1
