epoch,acc,loss,dset,auc,auprc,fold
1,0.7430555555555556,0.9203941235528974,train,0.5015797113824609,0.2051399536343748,1
1,0.8333333333333334,0.6021037118302451,val,0.5305555555555556,0.1855938296950559,1
1,0.8888888888888888,0.585976892783318,test,0.5007716049382717,0.1177896283306142,1
2,0.8263888888888888,0.4705710218081044,train,0.6160020493553069,0.2613518483934586,1
2,0.8333333333333334,0.6077785856193967,val,0.5680555555555555,0.2223599193465265,1
2,0.8888888888888888,0.6027097966935899,test,0.6539351851851851,0.2733579668448537,1
3,0.8159722222222222,0.500402072030637,train,0.5609256254803178,0.1928761055177874,1
3,0.8333333333333334,0.6467733134826025,val,0.701388888888889,0.4842618740386597,1
3,0.8703703703703703,0.6547543848002398,test,0.679398148148148,0.1897558101406902,1
4,0.8333333333333334,0.4552194058067269,train,0.6314576039620869,0.2853944960230452,1
4,0.75,0.6508883419964049,val,0.8472222222222222,0.5665734011322247,1
4,0.5370370370370371,0.689216477635466,test,0.7669753086419753,0.3132384683061922,1
5,0.8263888888888888,0.424451225851145,train,0.6947314490649816,0.3401667102254987,1
5,0.8333333333333334,0.4136352472835117,val,0.8013888888888889,0.5099709621075776,1
5,0.8888888888888888,0.419598341724019,test,0.6890432098765432,0.1916528809641186,1
6,0.8229166666666666,0.4071291003039934,train,0.7496370933310563,0.407032667191721,1
6,0.8472222222222222,0.538537386390898,val,0.8319444444444444,0.5538485073767332,1
6,0.7345679012345679,0.6006163160006205,test,0.7507716049382716,0.2814186907326967,1
7,0.8402777777777778,0.4243884508808453,train,0.726496456323115,0.4186094108459529,1
7,0.8611111111111112,0.489117515583833,val,0.7722222222222221,0.5391241747186869,1
7,0.7716049382716049,0.5435526588080842,test,0.6616512345679013,0.1664710181924143,1
8,0.8194444444444444,0.460497870342806,train,0.6757749124754503,0.3511744944023027,1
8,0.8333333333333334,0.4097231038742595,val,0.8222222222222222,0.5243090457873739,1
8,0.8888888888888888,0.4270693946767736,test,0.7681327160493827,0.2796542642821085,1
9,0.8298611111111112,0.4339412459586229,train,0.6893518913841686,0.2942414588080168,1
9,0.8472222222222222,0.4110621387759844,val,0.8458333333333333,0.5468769327226335,1
9,0.7592592592592593,0.504229517262659,test,0.7658179012345679,0.3414193782821821,1
10,0.8263888888888888,0.4140016843771769,train,0.7509179403979165,0.356509034639166,1
10,0.8333333333333334,0.3909209447188509,val,0.8402777777777777,0.5500822094572094,1
10,0.8888888888888888,0.4477194783128338,test,0.7463348765432098,0.2337742051895083,1
11,0.8263888888888888,0.3980689091711408,train,0.7578345145589616,0.4197641469044467,1
11,0.8333333333333334,0.4284974402851528,val,0.825,0.5419557118824541,1
11,0.8827160493827161,0.4918971223595701,test,0.7037037037037037,0.2386439296665597,1
12,0.8368055555555556,0.3779653741253747,train,0.7976261634360857,0.434216107740688,1
12,0.8611111111111112,0.4203232836702631,val,0.8569444444444445,0.5811242911571859,1
12,0.8827160493827161,0.2940986333069978,test,0.8036265432098766,0.3655714127208729,1
13,0.84375,0.4143837459074954,train,0.7528819059004355,0.5101051703806077,1
13,0.8611111111111112,0.3678453382518556,val,0.8444444444444444,0.5610720298220297,1
13,0.8827160493827161,0.4219946210031156,test,0.7669753086419753,0.2766805500347337,1
14,0.8229166666666666,0.3884259239873952,train,0.7912219281017847,0.5064499341278329,1
14,0.8611111111111112,0.4021350716551145,val,0.8291666666666666,0.538318229729843,1
14,0.8641975308641975,0.4466766468536706,test,0.7658179012345678,0.3149805243342582,1
15,0.8333333333333334,0.3727310409045054,train,0.813935616087439,0.544397683337955,1
15,0.875,0.357130189322763,val,0.8236111111111111,0.5253976972792512,1
15,0.8518518518518519,0.3953017500447638,test,0.7939814814814814,0.3457625583404448,1
16,0.8541666666666666,0.3899267635359946,train,0.7775595593886091,0.4568174693466214,1
16,0.8472222222222222,0.360210095014837,val,0.8319444444444445,0.543187625927564,1
16,0.8827160493827161,0.4377442292961073,test,0.8074845679012346,0.4145638314379987,1
17,0.8402777777777778,0.362995987240639,train,0.8154726325676714,0.4645490499214125,1
17,0.8333333333333334,0.3547996837231848,val,0.8458333333333332,0.5528088386464346,1
17,0.8888888888888888,0.3373694552315606,test,0.8155864197530864,0.3702559421758279,1
18,0.8402777777777778,0.3949465514419393,train,0.7737170181880284,0.4568255959609107,1
18,0.8611111111111112,0.4897011642654736,val,0.8152777777777778,0.5724454433279297,1
18,0.6975308641975309,0.5836910531844621,test,0.7191358024691358,0.2290277586090447,1
19,0.8506944444444444,0.3877241039364081,train,0.802151823072325,0.5575642660381046,1
19,0.8611111111111112,0.3718733224603865,val,0.8222222222222222,0.615921754066749,1
19,0.8395061728395061,0.4331326488359475,test,0.7897376543209876,0.3584581143543216,1
20,0.8472222222222222,0.3663938200722138,train,0.8048842968149602,0.548566940256488,1
20,0.8611111111111112,0.343104709767633,val,0.8347222222222221,0.568554131054131,1
20,0.8333333333333334,0.3984469024487483,test,0.8279320987654321,0.3836606552858254,1
21,0.8611111111111112,0.3267448463787635,train,0.8589360430364614,0.6082668588744345,1
21,0.8333333333333334,0.3467106906076272,val,0.8194444444444444,0.5366665469606646,1
21,0.7777777777777778,0.3949260616008146,test,0.818287037037037,0.4003411402472294,1
22,0.8611111111111112,0.3459413450263027,train,0.8419434719494493,0.5545041717565136,1
22,0.8611111111111112,0.353614568296406,val,0.8472222222222222,0.5861266461712891,1
22,0.8765432098765432,0.3948986767618744,test,0.8437499999999999,0.3341813575673253,1
23,0.8298611111111112,0.3366464236233797,train,0.8463837417812313,0.5222762187581246,1
23,0.8611111111111112,0.3763278824173742,val,0.8583333333333334,0.6017099309654587,1
23,0.8395061728395061,0.3252332559154357,test,0.8171296296296297,0.4658303628597985,1
24,0.8472222222222222,0.3369309393585556,train,0.8450175049099137,0.5659680126810379,1
24,0.875,0.3589898492727015,val,0.8069444444444444,0.5120376296825572,1
24,0.808641975308642,0.4319850187978626,test,0.7916666666666667,0.3467784467070903,1
25,0.8333333333333334,0.3574577738117013,train,0.8197421227905388,0.46880340227478,1
25,0.8472222222222222,0.3417820855975151,val,0.8305555555555555,0.5738332170588637,1
25,0.8827160493827161,0.366264224788289,test,0.8128858024691358,0.3499351250553385,1
26,0.8402777777777778,0.3614669253066596,train,0.8215353086841432,0.4690856384201402,1
26,0.875,0.4128069736891323,val,0.8319444444444444,0.5845984508043669,1
26,0.7283950617283951,0.52886438296165,test,0.7754629629629629,0.269314983843069,1
27,0.8298611111111112,0.3617585767060518,train,0.8257194091025531,0.4328719688080835,1
27,0.8611111111111112,0.350816675565309,val,0.8083333333333332,0.5356285116896322,1
27,0.7901234567901234,0.4219723818478761,test,0.7820216049382716,0.2925515257956222,1
