epoch,acc,loss,dset,auc,auprc,fold
1,0.7569444444444444,0.925325540085497,train,0.5471778669626846,0.1955962366111146,1
1,0.8333333333333334,0.5262481317751937,val,0.2361111111111111,0.1486471131168187,1
1,0.8888888888888888,0.4927168670627806,test,0.3287037037037037,0.0924216487640673,1
2,0.7847222222222222,0.6576038056260182,train,0.4391597643241396,0.1627004413050577,1
2,0.8333333333333334,0.523372786740462,val,0.7208333333333333,0.3126010491916065,1
2,0.8888888888888888,0.5102930591430193,test,0.6122685185185185,0.1489127201664964,1
3,0.8298611111111112,0.4454238058921571,train,0.6561352574502605,0.2847968644729992,1
3,0.8333333333333334,0.5999962935845057,val,0.7638888888888888,0.3303819655881675,1
3,0.8580246913580247,0.6236731671256783,test,0.5154320987654322,0.1122505643462455,1
4,0.8229166666666666,0.4901038761535246,train,0.5815045683545385,0.2569949553614833,1
4,0.8333333333333334,0.6478876479797893,val,0.4083333333333334,0.1636447899099756,1
4,0.8888888888888888,0.6395417904412305,test,0.3989197530864198,0.1274775482398897,1
5,0.8090277777777778,0.5327386275037296,train,0.4516266757749125,0.1634187720159631,1
5,0.8333333333333334,0.4884249232709408,val,0.5958333333333333,0.2869779382494899,1
5,0.8888888888888888,0.4442164049840267,test,0.566358024691358,0.2178911147921993,1
6,0.8229166666666666,0.4724296939999072,train,0.6195884211425156,0.2868802794107031,1
6,0.8333333333333334,0.5599216206206216,val,0.638888888888889,0.3567891531172505,1
6,0.8888888888888888,0.5479477987981137,test,0.6188271604938271,0.2600794718128733,1
7,0.8020833333333334,0.4817879432553632,train,0.5724532490820596,0.213282403260744,1
7,0.8333333333333334,0.5226143625461392,val,0.4958333333333333,0.1629777360476202,1
7,0.8888888888888888,0.4395208265862347,test,0.4232253086419753,0.1966139006754947,1
8,0.8298611111111112,0.4612901397437478,train,0.585090940141747,0.2697485487191974,1
8,0.8333333333333334,0.5730442760719193,val,0.5708333333333334,0.1896559623390286,1
8,0.8888888888888888,0.3972175595936952,test,0.6458333333333333,0.2791764737025986,1
9,0.8263888888888888,0.4697245054412633,train,0.5864571770130647,0.2339974179443856,1
9,0.8333333333333334,0.5343707025878959,val,0.5041666666666667,0.1679528729316239,1
9,0.8888888888888888,0.4770309494601356,test,0.5065586419753086,0.1386367093132086,1
10,0.8298611111111112,0.4593621633119053,train,0.5996072068994962,0.253786618793038,1
10,0.8333333333333334,0.5412498298618529,val,0.3416666666666667,0.1380611926844329,1
10,0.8888888888888888,0.4832494282796059,test,0.3584104938271605,0.1302375284177779,1
11,0.8298611111111112,0.4602951920048023,train,0.6286397404149945,0.2924420845127085,1
11,0.8333333333333334,0.4859766984979312,val,0.6708333333333334,0.5265800507142677,1
11,0.8888888888888888,0.4442080159982045,test,0.8121141975308641,0.4702798929101219,1
12,0.8333333333333334,0.4393588016844458,train,0.6542566817521988,0.2791660489684609,1
12,0.8333333333333334,0.4898708177109559,val,0.836111111111111,0.5879847685735377,1
12,0.8888888888888888,0.4996723499563005,test,0.7523148148148148,0.3168971036992796,1
13,0.8298611111111112,0.4454157336925466,train,0.6655281359405687,0.2523857300213077,1
13,0.8333333333333334,0.485678278737598,val,0.8819444444444444,0.6203770235952675,1
13,0.8888888888888888,0.5043313098542485,test,0.7550154320987655,0.2973572504690805,1
14,0.8333333333333334,0.4089989149166892,train,0.7324737426351294,0.3814913226588193,1
14,0.8333333333333334,0.4301943203641308,val,0.836111111111111,0.5985331632653061,1
14,0.8888888888888888,0.4498862671999283,test,0.8082561728395061,0.3271527224260755,1
15,0.8194444444444444,0.4238187535536579,train,0.7106993424985057,0.3209967002596198,1
15,0.8333333333333334,0.4838438476953242,val,0.8458333333333333,0.5334090844702051,1
15,0.8888888888888888,0.5458499678859005,test,0.761574074074074,0.3587109444182708,1
16,0.8298611111111112,0.4070322761415607,train,0.7332422508752455,0.3538887278537577,1
16,0.8333333333333334,0.3957088628990782,val,0.8972222222222221,0.7038545296167248,1
16,0.8888888888888888,0.3942566234388469,test,0.8221450617283951,0.4220807505802754,1
17,0.8263888888888888,0.4177347824960533,train,0.726752625736487,0.3176169791264407,1
17,0.8333333333333334,0.3948072319229443,val,0.8555555555555555,0.536532551459022,1
17,0.8888888888888888,0.4126869861358477,test,0.755787037037037,0.3118960493018286,1
18,0.7986111111111112,0.5616023516542756,train,0.6362394330116985,0.2576799362146121,1
18,0.8333333333333334,0.478080466389656,val,0.7847222222222223,0.4758542125745119,1
18,0.8888888888888888,0.4921601521380154,test,0.6732253086419753,0.2321877532087198,1
19,0.8298611111111112,0.4212315837891462,train,0.7154811715481172,0.332767706630958,1
19,0.8333333333333334,0.4394273573739661,val,0.8111111111111111,0.5010163959371656,1
