epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.3897058823529412,0.7745015901677749,train,0.5210486950360194,0.1248092805631246,331,624,40,93
1,0.084870848708487,0.7179018217259228,val,0.4516129032258065,0.076169839426726,0,248,0,23
1,0.1111111111111111,0.7163328771237973,test,0.5162037037037037,0.111847541599935,0,144,0,18
2,0.7527573529411765,0.5732981702860664,train,0.61238436405149,0.1623227784031284,788,167,102,31
2,0.915129151291513,0.6084462052341757,val,0.5347124824684432,0.1062706322924816,248,0,23,0
2,0.8888888888888888,0.6067749975640097,test,0.8341049382716049,0.445708557671818,144,0,18,0
3,0.8704044117647058,0.4461150888134451,train,0.606518915088769,0.177069218488975,944,11,130,3
3,0.915129151291513,0.4101660456164737,val,0.4966690042075736,0.0883166511382849,248,0,23,0
3,0.8888888888888888,0.4127444669052406,test,0.8688271604938271,0.4306970243317485,144,0,18,0
4,0.8777573529411765,0.3892702793373781,train,0.6279415817029484,0.2055185072303355,955,0,133,0
4,0.915129151291513,0.329767824648931,val,0.4540673211781206,0.0818590732192696,248,0,23,0
4,0.8888888888888888,0.3288202083405153,test,0.8711419753086419,0.4526876936435418,144,0,18,0
5,0.8777573529411765,0.3698180212694056,train,0.6217690823918435,0.1947838432361135,955,0,133,0
5,0.915129151291513,0.3089202804649008,val,0.4693197755960729,0.0875802891119663,248,0,23,0
5,0.8888888888888888,0.3082094255052967,test,0.878858024691358,0.4737397248705014,144,0,18,0
6,0.8768382352941176,0.3583861186223872,train,0.6537889225682006,0.2201961590874266,954,1,133,0
6,0.915129151291513,0.3019342805186761,val,0.4861500701262272,0.0944166705254588,248,0,23,0
6,0.8888888888888888,0.300686220695943,test,0.8854166666666667,0.4690623374446904,144,0,18,0
7,0.8777573529411765,0.3563046192421633,train,0.6581584852182814,0.2286893927993042,955,0,133,0
7,0.915129151291513,0.2996201743388967,val,0.5001753155680224,0.0999136389182588,248,0,23,0
7,0.8888888888888888,0.2960637353452635,test,0.8915895061728395,0.4753645700017248,144,0,18,0
8,0.8777573529411765,0.3516126485431896,train,0.6677951423060269,0.2530958430369224,955,0,133,0
8,0.915129151291513,0.2982902148827855,val,0.5133239831697055,0.1057983692842326,248,0,23,0
8,0.8888888888888888,0.2916361730039855,test,0.8966049382716049,0.4857339803976678,144,0,18,0
9,0.8786764705882353,0.3483367947971119,train,0.6891233318899344,0.2567726485820362,955,0,132,1
9,0.915129151291513,0.297328093395022,val,0.5245441795231417,0.1129346654791929,248,0,23,0
9,0.8888888888888888,0.2878910187217924,test,0.9000771604938271,0.4948235659736006,144,0,18,0
10,0.8777573529411765,0.3443334032507503,train,0.6920442467425107,0.2635648202818457,955,0,133,0
10,0.915129151291513,0.2966228922299793,val,0.5352384291725105,0.1155316142041995,248,0,23,0
10,0.8888888888888888,0.2847634097676218,test,0.904320987654321,0.49994330355035,144,0,18,0
11,0.8777573529411765,0.3365556124378653,train,0.7301263630279888,0.3234470688842195,955,0,133,0
11,0.915129151291513,0.2958394516658079,val,0.5448807854137447,0.1203711427189292,248,0,23,0
11,0.8888888888888888,0.2813742263817493,test,0.9066358024691356,0.5065458308492178,144,0,18,0
12,0.8777573529411765,0.3343925511135774,train,0.7271345904027084,0.3090043553369682,955,0,133,0
12,0.915129151291513,0.2953789678446921,val,0.5518934081346423,0.1252884996059885,248,0,23,0
12,0.8888888888888888,0.278734728877927,test,0.9089506172839504,0.516664674872046,144,0,18,0
13,0.8786764705882353,0.3368458151817322,train,0.7234342400503878,0.3055049614426672,955,0,132,1
13,0.915129151291513,0.2943597161022059,val,0.5604838709677419,0.1275676637462802,248,0,23,0
13,0.8888888888888888,0.2757187126963227,test,0.9120370370370372,0.5174214763579051,144,0,18,0
14,0.8777573529411765,0.3326402324087479,train,0.7301499822855568,0.3550679777614608,955,0,133,0
14,0.915129151291513,0.2943132093581766,val,0.563288920056101,0.130749657672684,248,0,23,0
14,0.8888888888888888,0.2740838130315144,test,0.9128086419753086,0.5169063758103819,144,0,18,0
15,0.8777573529411765,0.3284943068728727,train,0.7436916899578789,0.3558725446351317,955,0,133,0
15,0.915129151291513,0.2930019416492364,val,0.5715287517531557,0.1330572363644278,248,0,23,0
15,0.8888888888888888,0.2716105133295059,test,0.9131944444444444,0.5142347868211943,144,0,18,0
16,0.8777573529411765,0.3179536917630364,train,0.7743258670235799,0.4291592006466537,955,0,133,0
16,0.915129151291513,0.2923597690144148,val,0.5757363253856942,0.1348670523109356,248,0,23,0
