epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
58,1.0,7.021180499577895e-05,val,,,1,0,0,0
59,1.0,0.0001984124325815,train,1.0,1.0,1202,0,0,156
59,1.0,7.283422019099817e-05,val,,,1,0,0,0
60,1.0,0.0002129632849374,train,1.0,1.0,1202,0,0,156
60,1.0,7.080780778778717e-05,val,,,1,0,0,0
61,1.0,0.0002090488254042,train,1.0,1.0,1202,0,0,156
61,1.0,6.985420623095706e-05,val,,,1,0,0,0
62,1.0,0.0001960078025872,train,1.0,1.0,1202,0,0,156
62,1.0,7.033100700937212e-05,val,,,1,0,0,0
63,1.0,0.0001986720385147,train,1.0,1.0,1202,0,0,156
63,1.0,6.532455881824717e-05,val,,,1,0,0,0
64,1.0,0.000190685435988,train,1.0,1.0,1202,0,0,156
64,1.0,6.90197994117625e-05,val,,,1,0,0,0
65,1.0,0.0001836583941827,train,1.0,1.0,1202,0,0,156
65,1.0,6.460934673668817e-05,val,,,1,0,0,0
66,1.0,0.0001928782054896,train,1.0,1.0,1202,0,0,156
66,1.0,7.068861305015162e-05,val,,,1,0,0,0
67,1.0,0.0001864827889955,train,1.0,1.0,1202,0,0,156
67,1.0,6.472854875028133e-05,val,,,1,0,0,0
68,1.0,0.0001829270239352,train,1.0,1.0,1202,0,0,156
68,1.0,6.329813186312094e-05,val,,,1,0,0,0
69,1.0,0.0001865732359143,train,1.0,1.0,1202,0,0,156
69,1.0,6.8662193370983e-05,val,,,1,0,0,0
70,1.0,0.0001761562422813,train,1.0,1.0,1202,0,0,156
70,1.0,6.305972783593461e-05,val,,,1,0,0,0
71,1.0,0.0001739301851196,train,1.0,1.0,1202,0,0,156
71,1.0,6.12716976320371e-05,val,,,1,0,0,0
72,1.0,0.0001743061624771,train,1.0,1.0,1202,0,0,156
72,1.0,6.05564855504781e-05,val,,,1,0,0,0
73,1.0,0.0001712467192935,train,1.0,1.0,1202,0,0,156
73,1.0,6.270212179515511e-05,val,,,1,0,0,0
74,1.0,0.0001780327930138,train,1.0,1.0,1202,0,0,156
74,1.0,6.01988795096986e-05,val,,,1,0,0,0
75,1.0,0.0001767784992466,train,1.0,1.0,1202,0,0,156
75,1.0,5.9960475482512265e-05,val,,,1,0,0,0
76,1.0,0.0001691466364297,train,1.0,1.0,1202,0,0,156
76,1.0,5.876845170860179e-05,val,,,1,0,0,0
77,1.0,0.0001670305358186,train,1.0,1.0,1202,0,0,156
77,1.0,5.900685573578812e-05,val,,,1,0,0,0
78,1.0,0.000166640367281,train,1.0,1.0,1202,0,0,156
78,1.0,5.817244164063595e-05,val,,,1,0,0,0
79,1.0,0.0001647622094465,train,1.0,1.0,1202,0,0,156
79,1.0,6.258291978156194e-05,val,,,1,0,0,0
80,1.0,0.0001679440045233,train,1.0,1.0,1202,0,0,156
80,1.0,6.01988795096986e-05,val,,,1,0,0,0
81,1.0,0.0001587994334574,train,1.0,1.0,1202,0,0,156
81,1.0,5.793403761344962e-05,val,,,1,0,0,0
82,1.0,0.0001619843771271,train,1.0,1.0,1202,0,0,156
82,1.0,5.769562994828448e-05,val,,,1,0,0,0
83,1.0,0.0001639533699492,train,1.0,1.0,1202,0,0,156
83,1.0,5.638440416078083e-05,val,,,1,0,0,0
84,1.0,0.0001579665429085,train,1.0,1.0,1202,0,0,156
84,1.0,5.6503606174374e-05,val,,,1,0,0,0
85,1.0,0.000157334497609,train,1.0,1.0,1202,0,0,156
85,1.0,6.186770770000294e-05,val,,,1,0,0,0
86,1.0,0.0001586486528823,train,1.0,1.0,1202,0,0,156
86,1.0,5.566918844124302e-05,val,,,1,0,0,0
87,1.0,0.0001594711597221,train,1.0,1.0,1202,0,0,156
87,1.0,5.6503606174374e-05,val,,,1,0,0,0
88,1.0,0.0001586337231591,train,1.0,1.0,1202,0,0,156
88,1.0,5.876845170860179e-05,val,,,1,0,0,0
89,1.0,0.0001498144032839,train,1.0,1.0,1202,0,0,156
89,1.0,5.3881147323409095e-05,val,,,1,0,0,0
90,1.0,0.0001539064992812,train,1.0,1.0,1202,0,0,156
90,1.0,5.674201020156033e-05,val,,,1,0,0,0
91,1.0,0.0001671807682209,train,1.0,1.0,1202,0,0,156
91,1.0,5.638440416078083e-05,val,,,1,0,0,0
92,1.0,0.0001525488514422,train,1.0,1.0,1202,0,0,156
92,1.0,5.793403761344962e-05,val,,,1,0,0,0
93,1.0,0.0001459518292561,train,1.0,1.0,1202,0,0,156
93,1.0,5.4834770708112046e-05,val,,,1,0,0,0
94,1.0,0.0001528094640468,train,1.0,1.0,1202,0,0,156
94,1.0,5.495397272170521e-05,val,,,1,0,0,0
95,1.0,0.0001475809767243,train,1.0,1.0,1202,0,0,156
95,1.0,5.9126061387360096e-05,val,,,1,0,0,0
96,1.0,0.000150735836638,train,1.0,1.0,1202,0,0,156
96,1.0,5.3881147323409095e-05,val,,,1,0,0,0
97,1.0,0.0001475783252774,train,1.0,1.0,1202,0,0,156
97,1.0,5.602679812000133e-05,val,,,1,0,0,0
98,1.0,0.0001447915761882,train,1.0,1.0,1202,0,0,156
98,1.0,5.245071224635467e-05,val,,,1,0,0,0
99,1.0,0.0001537380757881,train,1.0,1.0,1202,0,0,156
99,1.0,5.590759246842936e-05,val,,,1,0,0,0
100,1.0,0.00014498743913049947,train,1.0,1.0,1202,0,0,156
100,1.0,5.9960475482512265e-05,val,,,1,0,0,0
