epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
18,0.8194444444444444,0.6427393762601746,val,0.6707953063885268,0.3893558312127052,59,0,13,0
18,0.8888888888888888,0.6310631577615384,test,0.3873456790123457,0.0880916364810669,144,0,18,0
19,0.8159722222222222,0.4671398434362357,train,0.6690104166666666,0.2500961881250241,234,6,47,1
19,0.8194444444444444,0.4832572995995481,val,0.8252933507170795,0.6014702538840471,59,0,13,0
19,0.8888888888888888,0.5021547865536478,test,0.5740740740740741,0.1368902307855382,144,0,18,0
20,0.8333333333333334,0.4399805171358296,train,0.7383680555555555,0.3455368848094905,240,0,48,0
20,0.8194444444444444,0.4666385557502508,val,0.834419817470665,0.6107811107811107,59,0,13,0
20,0.8888888888888888,0.4922425894089687,test,0.623070987654321,0.1581981587741032,144,0,18,0
21,0.8333333333333334,0.4189045439536332,train,0.7061631944444444,0.3379387975057539,240,0,48,0
21,0.8194444444444444,0.3800234193865132,val,0.864406779661017,0.6841762404262405,59,0,13,0
21,0.8888888888888888,0.3438485009670488,test,0.6500771604938271,0.1801711101127276,144,0,18,0
22,0.8333333333333334,0.4143890843535587,train,0.7661458333333333,0.4321339021599738,240,0,48,0
22,0.8194444444444444,0.3950449201381869,val,0.878748370273794,0.7551855237763557,59,0,13,0
22,0.8888888888888888,0.4131765625910994,test,0.6971450617283951,0.2129993068543095,144,0,18,0
23,0.8298611111111112,0.4224664259775559,train,0.7621527777777777,0.3549470067219511,239,1,48,0
23,0.8194444444444444,0.3966977886448148,val,0.7992177314211213,0.5191115485601203,59,0,13,0
23,0.8888888888888888,0.3919535909641396,test,0.5779320987654322,0.1378072049999144,144,0,18,0
24,0.8298611111111112,0.4132478933824966,train,0.732638888888889,0.3158256393696859,239,1,48,0
24,0.8333333333333334,0.4329245420328031,val,0.8370273794002607,0.7242622375414152,59,0,12,1
24,0.8888888888888888,0.4781593101811998,test,0.7141203703703705,0.277029937104106,142,2,16,2
25,0.8333333333333334,0.4082265068035376,train,0.7418402777777778,0.34931161451266,240,0,48,0
25,0.8194444444444444,0.4069290567034234,val,0.7822685788787485,0.5037417180188642,59,0,13,0
25,0.8888888888888888,0.3881992797746702,test,0.5987654320987654,0.1596047431122306,144,0,18,0
26,0.8333333333333334,0.4429555637467375,train,0.7094618055555555,0.3327993570802302,240,0,48,0
26,0.8194444444444444,0.4231717361577062,val,0.8122555410691004,0.5915497027795833,59,0,13,0
26,0.8888888888888888,0.4426337573907257,test,0.7010030864197531,0.1932869934509672,144,0,18,0
27,0.8333333333333334,0.4293332663460564,train,0.7258680555555556,0.3384844870857899,240,0,48,0
27,0.8194444444444444,0.4257252202159078,val,0.7953063885267275,0.5637786295933311,59,0,13,0
27,0.8888888888888888,0.3567148047487861,test,0.6045524691358024,0.1683514975117608,144,0,18,0
28,0.8333333333333334,0.4237410763497177,train,0.7328125000000001,0.3906662714840705,240,0,48,0
28,0.8194444444444444,0.4255260930707057,val,0.8670143415906127,0.7021504196188912,59,0,13,0
28,0.8888888888888888,0.4625826184580355,test,0.6670524691358024,0.1855639761938711,144,0,18,0
29,0.8333333333333334,0.3957353826376051,train,0.7578993055555555,0.4045550015320409,240,0,48,0
29,0.8194444444444444,0.383554887246444,val,0.8135593220338982,0.6745199370764982,59,0,13,0
29,0.8888888888888888,0.3827979089807213,test,0.6222993827160495,0.1914641163498244,144,0,18,0
30,0.8333333333333334,0.3829460083814429,train,0.7727430555555556,0.392601912009229,240,0,48,0
30,0.8194444444444444,0.3715462764893245,val,0.8435462842242504,0.7091632616936259,59,0,13,0
30,0.8888888888888888,0.4043411274532569,test,0.6570216049382716,0.2276719061225976,144,0,18,0
31,0.8333333333333334,0.4240973237236475,train,0.7539930555555556,0.3762137223093816,240,0,48,0
31,0.8194444444444444,0.4184433964417419,val,0.803129074315515,0.5882022342678066,59,0,13,0
31,0.8888888888888888,0.3456246539214511,test,0.6489197530864197,0.1845672644587,144,0,18,0
32,0.8229166666666666,0.3731794221329703,train,0.79453125,0.3952044815046416,236,4,47,1
32,0.8194444444444444,0.3843031513857163,val,0.8357235984354628,0.6688330205119248,59,0,13,0
32,0.8888888888888888,0.4158822744394894,test,0.6786265432098766,0.1808365539895326,144,0,18,0
33,0.8333333333333334,0.3937880018360905,train,0.7697916666666668,0.4138404505609127,240,0,48,0
33,0.8194444444444444,0.3898336100909445,val,0.8279009126466753,0.6289809455250632,59,0,13,0
33,0.8888888888888888,0.4188660825430243,test,0.6990740740740741,0.2203553488202763,144,0,18,0
34,0.8333333333333334,0.3772973008391065,train,0.7944444444444445,0.4130866313342126,240,0,48,0
34,0.8194444444444444,0.3892810383889203,val,0.8305084745762712,0.7023011033972182,59,0,13,0
34,0.8888888888888888,0.435868452694037,test,0.6697530864197531,0.2347637968495657,144,0,18,0
35,0.8333333333333334,0.36819579835376,train,0.8089409722222223,0.4142409271478705,240,0,48,0
35,0.8194444444444444,0.3825967067055494,val,0.8083441981747067,0.5951460124683123,59,0,13,0
35,0.8888888888888888,0.3879743994624687,test,0.7303240740740741,0.3311729193100522,144,0,18,0
36,0.8333333333333334,0.3921177751094021,train,0.7883680555555556,0.4830344088882821,240,0,48,0
36,0.8194444444444444,0.3842820221972134,val,0.8526727509778358,0.5492586125979956,59,0,13,0
36,0.8888888888888888,0.420484339841354,test,0.7075617283950617,0.2216741558739195,144,0,18,0
37,0.8298611111111112,0.3683226370828549,train,0.8094618055555555,0.3994815709428364,239,1,48,0
37,0.8194444444444444,0.3755017679326961,val,0.817470664928292,0.561814592672274,59,0,13,0
37,0.8888888888888888,0.38951927341267834,test,0.7202932098765432,0.33388048672415793,144,0,18,0
