epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
38,0.8950617283950617,0.209328213315687,test,0.9363425925925926,0.5291229890800448,139,5,12,6
39,0.9742647058823528,0.093436328913359,train,0.9980632208794236,0.9878995051058131,952,3,25,108
39,0.9077490774907748,0.2672092166224089,val,0.8127629733520337,0.2787647478142181,243,5,20,3
39,0.9012345679012346,0.2018046588809401,test,0.9375,0.5267612291081392,137,7,9,9
40,0.9806985294117648,0.0876732691574622,train,0.9990394835255678,0.9929920337825268,954,1,20,113
40,0.9077490774907748,0.2766558450416445,val,0.805750350631136,0.2805836696951981,244,4,21,2
40,0.9012345679012346,0.2028869175938544,test,0.9386574074074074,0.5327857039643153,139,5,11,7
41,0.9871323529411764,0.0808858494548236,train,0.999275676101248,0.9944568524862668,954,1,13,120
41,0.911439114391144,0.2814784853330837,val,0.8029453015427771,0.2775183570510866,244,4,20,3
41,0.9074074074074074,0.2015325750833676,test,0.9390432098765432,0.5354209097644828,138,6,9,9
42,0.9816176470588236,0.0788392777938176,train,0.998763925520608,0.991017676627236,953,2,18,115
42,0.904059040590406,0.2760598171241169,val,0.8139901823281906,0.2803564635430195,243,5,21,2
42,0.8888888888888888,0.2046740025649836,test,0.9371141975308644,0.5205894192385478,137,7,11,7
43,0.9880514705882352,0.0726208581643946,train,0.99933078770224,0.9950584863496168,954,1,12,121
43,0.9077490774907748,0.2811880973872223,val,0.8127629733520337,0.2840497348894764,244,4,21,2
43,0.8950617283950617,0.2071143228468703,test,0.9367283950617284,0.5212999112671669,138,6,11,7
44,0.984375,0.0734618483659099,train,0.9989056410660158,0.9933184848921086,950,5,12,121
44,0.9077490774907748,0.272931183836117,val,0.8138148667601683,0.2842824320813058,243,5,20,3
44,0.9074074074074074,0.2011582242687129,test,0.9375,0.5199908340350204,137,7,8,10
45,0.9834558823529412,0.0714405395967118,train,0.9986930677479038,0.9905910392056192,951,4,14,119
45,0.9077490774907748,0.2871837915089737,val,0.8090813464235624,0.2814117764642804,244,4,21,2
45,0.8950617283950617,0.2048490036416936,test,0.9398148148148148,0.5368688593971488,138,6,11,7
46,0.9926470588235294,0.0619348209241733,train,0.999952761484864,0.9996754476118356,955,0,8,125
46,0.904059040590406,0.2926316353667706,val,0.8097826086956522,0.2788872603499167,243,5,21,2
46,0.9012345679012346,0.2077446464035246,test,0.9390432098765432,0.5377925180357278,138,6,10,8
