epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.8483455882352942,0.4116217152160756,train,0.6167460536157147,0.1683179633369976,916,39,126,7
1,0.915129151291513,0.477824179668708,val,0.6472650771388498,0.2070273099661798,248,0,23,0
1,0.8888888888888888,0.4843427921518867,test,0.9093364197530864,0.4434113803388779,144,0,18,0
2,0.8777573529411765,0.3193160619805841,train,0.7848364366413416,0.4217312527413596,955,0,133,0
2,0.915129151291513,0.2710570444480079,val,0.7598176718092566,0.233488908378219,248,0,23,0
2,0.8888888888888888,0.2519104613198174,test,0.9309413580246914,0.501149133411309,144,0,18,0
3,0.8805147058823529,0.2984716751996208,train,0.8147620359800023,0.4265067636005555,950,5,125,8
3,0.8413284132841329,0.4931357217010976,val,0.8762272089761571,0.3380045018491818,212,36,7,16
3,0.8148148148148148,0.5180688290684311,test,0.8935185185185185,0.423518802090313,117,27,3,15
4,0.8777573529411765,0.2824291201198802,train,0.8435145455261189,0.4280754874613878,932,23,110,23
4,0.8560885608856088,0.4659830725500944,val,0.8187237026647967,0.3168458256247933,223,25,14,9
4,0.8827160493827161,0.4722221515796803,test,0.8784722222222222,0.4764987113228151,130,14,5,13
5,0.8841911764705882,0.2504131907925886,train,0.8871944258552141,0.509359346883645,929,26,100,33
5,0.8856088560885609,0.2460328614359852,val,0.8730715287517532,0.3574658164704728,235,13,18,5
5,0.8950617283950617,0.2441995051907904,test,0.9320987654320988,0.5680699393461137,132,12,5,13
6,0.8979779411764706,0.2166375574820181,train,0.9240168484037318,0.5747899889091367,921,34,77,56
6,0.8819188191881919,0.2462568148915618,val,0.8508064516129032,0.4199826771395659,228,20,12,11
6,0.8950617283950617,0.2002042796876695,test,0.941358024691358,0.6099847638286345,130,14,3,15
7,0.8915441176470589,0.2229586874737459,train,0.9154588040782584,0.560790893446088,915,40,78,55
7,0.911439114391144,0.2168965531458109,val,0.8711430575035064,0.4224471182791561,245,3,21,2
7,0.8950617283950617,0.1690697327808097,test,0.9479166666666666,0.5631923631923632,139,5,12,6
8,0.9163602941176472,0.1793435492059763,train,0.9508010864858482,0.6798031128761985,925,30,61,72
8,0.6715867158671587,0.498254450264892,val,0.8846423562412342,0.4190467225546616,161,87,2,21
8,0.6851851851851852,0.5040827135980865,test,0.8900462962962963,0.5679844004993219,95,49,2,16
9,0.9191176470588236,0.1712800834108801,train,0.9552651261662009,0.7447613343433973,919,36,52,81
9,0.8597785977859779,0.2827167229458854,val,0.8727208976157083,0.3551699515441197,219,29,9,14
9,0.845679012345679,0.3007719847891066,test,0.9131944444444444,0.5466671097593991,122,22,3,15
10,0.9420955882352942,0.1385186616988743,train,0.9732393811754516,0.8272981417035133,931,24,39,94
10,0.904059040590406,0.2570365042978987,val,0.8746493688639552,0.4632843511200405,237,11,15,8
10,0.9135802469135802,0.1612622366275316,test,0.959104938271605,0.648368682280576,133,11,3,15
11,0.953125,0.0934549896594356,train,0.987922686296894,0.8979318655721082,925,30,21,112
11,0.9077490774907748,0.4104391733438766,val,0.8087307152875176,0.3471260763675409,241,7,18,5
11,0.8888888888888888,0.1868916106076888,test,0.9494598765432098,0.6274401967225717,133,11,7,11
12,0.9448529411764706,0.1211450027630609,train,0.9802543006731488,0.8616131485724123,930,25,35,98
12,0.915129151291513,0.653571696518972,val,0.7117812061711081,0.3111898536918893,246,2,21,2
12,0.9012345679012346,0.2539303426021411,test,0.941358024691358,0.5503431806411683,138,6,10,8
13,0.9356617647058824,0.1531772416304139,train,0.9644372711884424,0.7935244590080914,917,38,32,101
13,0.911439114391144,0.3945893280180618,val,0.7885694249649369,0.2966987529864331,242,6,18,5
13,0.9135802469135802,0.1461012946602738,test,0.9598765432098766,0.643850547616863,137,7,7,11
14,0.9604779411764706,0.1109748862902907,train,0.9836790930205092,0.903409884655189,942,13,30,103
14,0.9077490774907748,0.3578617049869136,val,0.8089060308555399,0.3858773262970419,240,8,17,6
14,0.9074074074074074,0.1909947097301483,test,0.9494598765432098,0.5878051130043883,133,11,4,14
15,0.9751838235294118,0.0748783856192055,train,0.9915128134472306,0.9583728971241496,947,8,19,114
15,0.8413284132841329,0.3760225240594786,val,0.8560659186535765,0.3807806115717901,210,38,5,18
15,0.7901234567901234,0.4174102533746648,test,0.931712962962963,0.5406478408913059,111,33,1,17
16,0.9669117647058824,0.0887963349985725,train,0.9895366688973743,0.9157827726623315,942,13,23,110
16,0.918819188191882,0.7024386512507372,val,0.8243338008415146,0.3416503511679998,248,0,22,1
16,0.9012345679012346,0.3327994861720521,test,0.9564043209876544,0.6053061117631774,142,2,14,4
17,0.9852941176470588,0.0403311903971959,train,0.9985749714600638,0.9893612391079184,943,12,4,129
17,0.9077490774907748,0.4325244659403291,val,0.8136395511921458,0.3386444012576652,237,11,14,9
17,0.9135802469135802,0.2596836294518945,test,0.9525462962962964,0.5843092397374746,131,13,1,17
18,0.9880514705882352,0.0341715726672726,train,0.9980632208794236,0.9821858576841612,947,8,5,128
