epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
1,0.5542279411764706,0.6878447725492365,train,0.5271582096602763,0.1308163119548795,539,416,69,64
1,0.915129151291513,0.6296353221379523,val,0.563288920056101,0.1060909510284876,248,0,23,0
1,0.8888888888888888,0.6284388097715966,test,0.8047839506172839,0.3826661304214618,144,0,18,0
2,0.875,0.4288155699477476,train,0.6088099830728655,0.1772995768251643,949,6,130,3
2,0.915129151291513,0.3388922085841203,val,0.482468443197756,0.0889055914072796,248,0,23,0
2,0.8888888888888888,0.3388358991087218,test,0.8861882716049383,0.4612761601525791,144,0,18,0
3,0.8768382352941176,0.3712398006635554,train,0.6223674369168994,0.2022122148551105,954,1,133,0
3,0.915129151291513,0.3025252972471758,val,0.5049088359046283,0.0977272464294787,248,0,23,0
3,0.8888888888888888,0.3025616904099782,test,0.8881172839506173,0.4705972809285613,144,0,18,0
4,0.8777573529411765,0.3544471859931946,train,0.6695902058811951,0.2063091815308108,955,0,133,0
4,0.915129151291513,0.2981188328063796,val,0.5177068723702665,0.1046845125213935,248,0,23,0
4,0.8888888888888888,0.2949034722498905,test,0.8942901234567902,0.4885942039717044,144,0,18,0
5,0.8777573529411765,0.3387043090427623,train,0.7207180254300674,0.3056600754690526,955,0,133,0
5,0.915129151291513,0.2967380143949466,val,0.5312061711079943,0.1130881396294599,248,0,23,0
5,0.8888888888888888,0.2880119350221422,test,0.9012345679012346,0.500702248273035,144,0,18,0
6,0.8786764705882353,0.3412668950417462,train,0.6993425973310238,0.3061599784443323,955,0,132,1
6,0.915129151291513,0.294353766414952,val,0.5496143057503506,0.1186133928290961,248,0,23,0
6,0.8888888888888888,0.2813380228148566,test,0.9081790123456788,0.5160061530451856,144,0,18,0
7,0.8777573529411765,0.3429578078143737,train,0.6949572885092311,0.2598924245912049,955,0,133,0
7,0.915129151291513,0.2935987485235907,val,0.5639901823281908,0.1322100078305323,248,0,23,0
7,0.8888888888888888,0.2763886431485046,test,0.912037037037037,0.5048922607289675,144,0,18,0
8,0.8777573529411765,0.3295492906780803,train,0.7402117860095264,0.3581884921298345,955,0,133,0
8,0.915129151291513,0.292387710781115,val,0.573632538569425,0.1345018909002426,248,0,23,0
8,0.8888888888888888,0.270134797066818,test,0.9201388888888888,0.5246849741818782,144,0,18,0
9,0.8777573529411765,0.3178355474682415,train,0.780781797425501,0.3786282748453426,955,0,133,0
9,0.915129151291513,0.2919014910050423,val,0.5804698457223002,0.1354874352073556,248,0,23,0
9,0.8888888888888888,0.2664334531183596,test,0.9205246913580248,0.5263448883417924,144,0,18,0
10,0.8786764705882353,0.3289264756090501,train,0.7392040310199582,0.3607566260149038,955,0,132,1
10,0.915129151291513,0.2912306661590439,val,0.5857293127629734,0.1393921887017877,248,0,23,0
10,0.8888888888888888,0.2628478047288494,test,0.9228395061728394,0.5313680426092428,144,0,18,0
11,0.8777573529411765,0.3159613495363909,train,0.7780577097193244,0.4069344220360729,955,0,133,0
11,0.915129151291513,0.2900733713514251,val,0.5971248246844321,0.1448495845994784,248,0,23,0
