epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
17,0.8703703703703703,0.2550348244842974,test,0.8973765432098767,0.5623660734323817,130,14,7,11
18,0.9166666666666666,0.208053512893409,train,0.9519097222222224,0.7773286010680631,230,10,14,34
18,0.8611111111111112,0.3139717947517258,val,0.8917861799217731,0.5376349192737153,53,6,4,9
18,0.7777777777777778,0.3916111452162124,test,0.8722993827160493,0.450281344062852,112,32,4,14
19,0.9375,0.1821227972307803,train,0.9623263888888888,0.821274430010754,232,8,10,38
19,0.8194444444444444,0.401467781182469,val,0.8305084745762712,0.5828221771671811,56,3,10,3
19,0.8765432098765432,0.3006589560213292,test,0.8290895061728395,0.3943381796816041,132,12,8,10
20,0.9340277777777778,0.1848862325666738,train,0.962152777777778,0.8267450292148231,232,8,11,37
20,0.8194444444444444,0.3348005517513633,val,0.878748370273794,0.5383066366038503,53,6,7,6
20,0.7962962962962963,0.3832775098487251,test,0.8811728395061729,0.5304624450029669,114,30,3,15
21,0.9201388888888888,0.1759138026390249,train,0.96640625,0.8421583280354036,229,11,12,36
21,0.7916666666666666,0.3981659894289401,val,0.8370273794002607,0.5575050752310231,50,9,6,7
21,0.7283950617283951,0.4987508363454163,test,0.8777006172839505,0.4675381152241673,103,41,3,15
22,0.9236111111111112,0.2008610183924193,train,0.9538194444444444,0.7494480488009453,230,10,12,36
22,0.8611111111111112,0.4876964825239693,val,0.848761408083442,0.6046677296406786,57,2,8,5
22,0.8641975308641975,0.3246127051667762,test,0.8603395061728395,0.4313131851943123,128,16,6,12
23,0.9375,0.1332685118451734,train,0.9800347222222222,0.883266512225072,232,8,10,38
23,0.875,0.403204323031433,val,0.8917861799217732,0.6421177050701937,58,1,8,5
23,0.8827160493827161,0.2715134705063991,test,0.8823302469135802,0.4967133795573303,131,13,6,12
24,0.9444444444444444,0.145375231441533,train,0.9763020833333332,0.8854362106737153,233,7,9,39
24,0.8333333333333334,0.3636240208951385,val,0.8865710560625815,0.5723944838887765,55,4,8,5
24,0.8209876543209876,0.3605514948080893,test,0.9035493827160496,0.4943073098753353,117,27,2,16
25,0.9513888888888888,0.1170122148580645,train,0.9844618055555556,0.8812336611580295,233,7,7,41
25,0.8472222222222222,0.5108608934946642,val,0.8826597131681878,0.5499506863700719,55,4,7,6
25,0.808641975308642,0.471974392086672,test,0.9031635802469136,0.4527501042669688,115,29,2,16
26,0.9444444444444444,0.1690399782583761,train,0.9702256944444444,0.8240022106655908,232,8,8,40
26,0.8333333333333334,0.4073755873169741,val,0.8748370273794003,0.6178041824017055,54,5,7,6
26,0.8209876543209876,0.3780383524282497,test,0.8973765432098766,0.5684457748042583,118,26,3,15
27,0.96875,0.0949509514649498,train,0.9875,0.910537566864479,234,6,3,45
27,0.875,0.5088270054366195,val,0.8930899608865711,0.6722193347193346,58,1,8,5
27,0.8703703703703703,0.2879437772088353,test,0.9085648148148148,0.5158006384317892,127,17,4,14
28,0.9340277777777778,0.1601340476954637,train,0.9730034722222222,0.8737844011269663,230,10,9,39
28,0.8055555555555556,0.4245640736290663,val,0.8135593220338984,0.5204871152239573,54,5,9,4
28,0.8148148148148148,0.3708154516928819,test,0.8302469135802469,0.4792021867488464,121,23,7,11
29,0.96875,0.0954395735061005,train,0.9895833333333331,0.9435243697244944,236,4,5,43
29,0.8194444444444444,0.3843912763509378,val,0.8422425032594525,0.6117676071117366,53,6,7,6
29,0.7407407407407407,0.5851579865967088,test,0.8263888888888891,0.4252365673642126,106,38,4,14
30,0.9166666666666666,0.2033996906095147,train,0.961111111111111,0.8159005942424837,227,13,11,37
30,0.8194444444444444,0.4068596119026245,val,0.8383311603650587,0.4926966852338245,52,7,6,7
30,0.7962962962962963,0.3780841699266192,test,0.9151234567901236,0.5508397687572806,113,31,2,16
31,0.9756944444444444,0.0804736622449255,train,0.9934895833333331,0.9620141564406012,234,6,1,47
31,0.8611111111111112,0.5128494643309969,val,0.8800521512385919,0.6734820640324619,58,1,9,4
31,0.8827160493827161,0.3258608120351766,test,0.8753858024691357,0.4901576297919241,131,13,6,12
32,0.9652777777777778,0.106206306357048,train,0.9874131944444444,0.916297577109298,235,5,5,43
32,0.8472222222222222,0.5235312876175647,val,0.8200782268578879,0.5988984306291999,57,2,9,4
32,0.8209876543209876,0.4380823502741574,test,0.8233024691358024,0.4413847764660958,122,22,7,11
33,0.9548611111111112,0.126045519958589,train,0.9848090277777776,0.9466722140970968,233,7,6,42
33,0.8194444444444444,0.4718585538873234,val,0.8852672750977836,0.6792664600356908,55,4,9,4
33,0.8024691358024691,0.4106178635614325,test,0.9097222222222222,0.5221187800607635,115,29,3,15
