epoch,acc,loss,dset,auc,auprc,tn,fp,fn,tp
21,0.9074074074074074,0.2222276421976678,test,0.9378858024691358,0.5452705597891236,142,2,13,5
22,0.9623161764705882,0.1129135778721641,train,0.9958508837538874,0.96756241050548,950,5,36,97
22,0.9003690036900369,0.2463010695601411,val,0.833976157082749,0.3233763077998571,241,7,20,3
22,0.8950617283950617,0.1990099895147629,test,0.9344135802469136,0.5346324862263834,136,8,9,9
23,0.9669117647058824,0.1077709048986435,train,0.9958193914104634,0.970328931043813,952,3,33,100
23,0.904059040590406,0.2635688842772558,val,0.8285413744740534,0.3271887991992782,242,6,20,3
23,0.8950617283950617,0.2021374246220529,test,0.9375,0.5385368352527732,138,6,11,7
24,0.9733455882352942,0.0967559998526292,train,0.9958036452387512,0.96581695757801,950,5,24,109
24,0.904059040590406,0.2669300400476724,val,0.8385343618513325,0.3258274770699469,243,5,21,2
24,0.9012345679012346,0.2051297271693194,test,0.933256172839506,0.5203379448393642,138,6,10,8
25,0.9806985294117648,0.0878727002178921,train,0.9986773215761916,0.990384014062329,953,2,19,114
25,0.8929889298892989,0.2596343243391531,val,0.8387096774193549,0.3047309311250281,240,8,21,2
25,0.9012345679012346,0.2018664939168059,test,0.9359567901234568,0.5312450103573291,137,7,9,9
26,0.9862132352941176,0.0751334549311329,train,0.9987481793488958,0.9897656339622288,950,5,10,123
26,0.904059040590406,0.2790618960047999,val,0.8366058906030855,0.2921995396694271,243,5,21,2
26,0.8888888888888888,0.2029870233418029,test,0.9371141975308642,0.533408944528789,138,6,12,6
27,0.9889705882352942,0.0666796065428677,train,0.999480376333504,0.9960118206478072,954,1,11,122
27,0.9003690036900369,0.2802300688525407,val,0.8415147265077139,0.3302083281760354,242,6,21,2
27,0.8950617283950617,0.2021083055455007,test,0.9386574074074074,0.5437805019293667,136,8,9,9
28,0.9935661764705882,0.0611014488865347,train,0.999559107192064,0.9971285276854632,954,1,6,127
28,0.8966789667896679,0.2732408176488982,val,0.8415147265077139,0.3296195187662899,241,7,21,2
28,0.9012345679012346,0.2020442338637363,test,0.9367283950617284,0.5216608580073973,137,7,9,9
29,0.9981617647058824,0.0492433011531829,train,1.0,1.0,955,0,2,131
29,0.904059040590406,0.3366523262979359,val,0.8458976157082748,0.3134704008779704,244,4,22,1
29,0.9074074074074074,0.2348070516262525,test,0.9402006172839504,0.5568643342827949,142,2,13,5
30,0.9981617647058824,0.0405203498461667,train,0.999992126914144,0.999943889574683,955,0,2,131
30,0.9003690036900369,0.3094350628527328,val,0.835203366058906,0.2986070487799194,241,7,20,3
30,0.9074074074074074,0.2078454770423748,test,0.9402006172839508,0.5467348552154536,137,7,8,10
31,0.9990808823529412,0.0353160537779331,train,1.0,1.0,954,1,0,133
31,0.904059040590406,0.3143444307615836,val,0.8492286115007013,0.3129659811364167,243,5,21,2
31,0.9074074074074074,0.2191145363045327,test,0.9402006172839508,0.5570990562601238,140,4,11,7
32,1.0,0.0329250730574131,train,1.0,1.0,955,0,0,133
32,0.9003690036900369,0.3810946301340617,val,0.842741935483871,0.3121259099999496,243,5,22,1
32,0.9012345679012346,0.248651749189989,test,0.9429012345679012,0.5627582107125388,140,4,12,6
33,1.0,0.0294129169162581,train,1.0,1.0,955,0,0,133
33,0.9003690036900369,0.2947193110341075,val,0.8471248246844321,0.3097738693654481,241,7,20,3
33,0.9135802469135802,0.2124400282347643,test,0.935570987654321,0.537162013094539,136,8,6,12
34,1.0,0.0251606869346955,train,1.0,1.0,955,0,0,133
34,0.904059040590406,0.3721563173836008,val,0.8448457223001402,0.3105895976367792,243,5,21,2
34,0.9012345679012346,0.2506146361062556,test,0.941358024691358,0.5619633087923267,141,3,13,5
35,1.0,0.0215905516901437,train,1.0,1.0,955,0,0,133
35,0.904059040590406,0.3564813255823846,val,0.8430925666199158,0.3046671800757409,243,5,21,2
35,0.9012345679012346,0.2292989246823169,test,0.9429012345679012,0.5596520260116751,138,6,10,8
36,0.9990808823529412,0.0213225239559131,train,1.0,1.0,955,0,1,132
36,0.9077490774907748,0.3520578251553637,val,0.8485273492286116,0.3104572258395254,243,5,20,3
36,0.9135802469135802,0.2344968742978425,test,0.939429012345679,0.552284219138786,138,6,8,10
37,1.0,0.0182717867633875,train,1.0,1.0,955,0,0,133
37,0.904059040590406,0.3620113841501989,val,0.8436185133239832,0.3002218978683087,243,5,21,2
37,0.9074074074074074,0.232930600459193,test,0.9405864197530864,0.560231725197998,138,6,9,9
38,1.0,0.0204255974248928,train,1.0,1.0,955,0,0,133
38,0.904059040590406,0.3810240105069431,val,0.8464235624123423,0.3330035442171136,243,5,21,2
38,0.8888888888888888,0.2469016230768627,test,0.9398148148148148,0.5533706532538556,138,6,12,6
39,1.0,0.0155981383560334,train,1.0,1.0,955,0,0,133
39,0.904059040590406,0.3547360224037593,val,0.8522089761570827,0.3241842796130317,243,5,21,2
39,0.9074074074074074,0.23810088514913746,test,0.9386574074074074,0.5560204972515326,137,7,8,10
