epoch,acc,loss,dset,auc,auprc,fold
1,0.8020833333333334,0.5286981816300087,train,0.5534967124925284,0.2108562522663123,1
1,0.8333333333333334,0.5337517683704694,val,0.861111111111111,0.5695161838527656,1
1,0.8888888888888888,0.5353099332179552,test,0.8097993827160495,0.3093622070597459,1
2,0.8159722222222222,0.4680314566940069,train,0.5948253778498848,0.2339240506494688,1
2,0.8333333333333334,0.4732373605171839,val,0.8819444444444444,0.7282918960550541,1
2,0.8888888888888888,0.4595446244434074,test,0.8869598765432098,0.4009222710653808,1
3,0.84375,0.4009583316122492,train,0.7350354367688497,0.4459369894193877,1
3,0.8472222222222222,0.4741580229666498,val,0.9069444444444444,0.7319686018526506,1
3,0.8765432098765432,0.4811664175840072,test,0.8796296296296297,0.3688252183605723,1
4,0.8680555555555556,0.3527692316824363,train,0.8076167705575954,0.5837705978734722,1
4,0.9166666666666666,0.4418744279278649,val,0.9083333333333332,0.7889919728687844,1
4,0.8209876543209876,0.4789254643298961,test,0.8726851851851851,0.3608921711105481,1
5,0.8402777777777778,0.3601421636218826,train,0.8247801212535223,0.4509941279834394,1
5,0.875,0.3707737591531541,val,0.9263888888888888,0.76295236196552,1
5,0.8580246913580247,0.3882925488330699,test,0.8885030864197531,0.4234631963870495,1
6,0.8645833333333334,0.3233419351616046,train,0.8623516352147553,0.6175888290680251,1
6,0.8472222222222222,0.4061345640156004,val,0.9291666666666666,0.7602156694068459,1
6,0.8148148148148148,0.4831426022229371,test,0.8726851851851852,0.3774718597707103,1
7,0.8368055555555556,0.3163720766961988,train,0.870634446247118,0.5902573223939482,1
7,0.8472222222222222,0.3227730985316965,val,0.9097222222222222,0.6831879477670554,1
7,0.8703703703703703,0.3201667180767766,test,0.8993055555555556,0.5279568865552003,1
8,0.8923611111111112,0.2568273269053962,train,0.925369310904278,0.6825603932033034,1
8,0.8611111111111112,0.3119566030800342,val,0.9277777777777778,0.7813295865927445,1
8,0.8271604938271605,0.3984826977974103,test,0.8819444444444444,0.4097586543635456,1
9,0.8784722222222222,0.2995291941010186,train,0.8935189138416872,0.6237133558449826,1
9,0.9027777777777778,0.3220389965507719,val,0.925,0.7316204789921058,1
9,0.8395061728395061,0.4040678605253314,test,0.8653549382716049,0.443150917743442,1
10,0.8923611111111112,0.2624270291740281,train,0.9181965673298608,0.6900269752877646,1
10,0.8888888888888888,0.2978814728558063,val,0.9208333333333334,0.7187289562289563,1
10,0.8580246913580247,0.3368045566258607,test,0.8668981481481481,0.4842059915783884,1
11,0.8993055555555556,0.2356177230249159,train,0.9386901203996244,0.7406533901179162,1
11,0.8888888888888888,0.2512330868177944,val,0.9513888888888888,0.8141867663926488,1
11,0.8395061728395061,0.3548173313891446,test,0.8954475308641975,0.4810143048778643,1
12,0.9097222222222222,0.2372921366477385,train,0.9355306976347024,0.7458137205674636,1
12,0.875,0.2781518689460224,val,0.9305555555555556,0.6907403870639165,1
12,0.8518518518518519,0.3084823564614778,test,0.8850308641975309,0.4937438280031683,1
13,0.9340277777777778,0.2126200181018147,train,0.9436427290581504,0.7753076510895377,1
13,0.9027777777777778,0.253928123248948,val,0.9430555555555556,0.7809506425885737,1
13,0.845679012345679,0.3282050751609566,test,0.898533950617284,0.4792373130996046,1
14,0.9166666666666666,0.233835241291672,train,0.9386901203996244,0.737890836155939,1
14,0.9027777777777778,0.2631022528641754,val,0.9347222222222222,0.6931796152190889,1
14,0.8333333333333334,0.3354651756860591,test,0.8796296296296297,0.4961773716662694,1
