epoch,acc,loss,dset,auc,auprc,fold
1,0.7986111111111112,0.5324526820833044,train,0.5800529416787636,0.2352828587550547,1
1,0.8333333333333334,0.4164998898696568,val,0.8416666666666668,0.5931380241417402,1
1,0.8888888888888888,0.3333462154331766,test,0.8128858024691358,0.3504519528283545,1
2,0.8229166666666666,0.4868768005114564,train,0.6524634958585945,0.3117707259167388,1
2,0.8333333333333334,0.3485857350751757,val,0.9625,0.8913888888888889,1
2,0.8888888888888888,0.3484022460969878,test,0.880787037037037,0.475169959151846,1
3,0.8263888888888888,0.4046587988437345,train,0.7719238322944241,0.4285637330313657,1
3,0.7638888888888888,0.5307480419675509,val,0.9083333333333332,0.6334644949440507,1
3,0.6049382716049383,0.6505628110449991,test,0.8148148148148149,0.2757726262200654,1
4,0.8368055555555556,0.4065374015284659,train,0.7611647169327982,0.401520795673789,1
4,0.8888888888888888,0.4057448429779874,val,0.9402777777777778,0.8031826544039189,1
4,0.845679012345679,0.4688232419207508,test,0.9085648148148148,0.4367098377035843,1
5,0.8472222222222222,0.3485222514739392,train,0.8444197762787122,0.4751767557548945,1
5,0.8333333333333334,0.3007450370480203,val,0.9361111111111112,0.7738151826387121,1
5,0.8827160493827161,0.2622419732024916,test,0.945601851851852,0.5372677625958203,1
6,0.8333333333333334,0.3424720255445916,train,0.8445051660831696,0.5019971299599231,1
6,0.8611111111111112,0.3283623532414721,val,0.8694444444444445,0.660598225378171,1
6,0.8765432098765432,0.2756429846502012,test,0.8584104938271605,0.3535496340524237,1
7,0.8854166666666666,0.2868224209951633,train,0.900093928784903,0.6669136362760343,1
7,0.8888888888888888,0.3424249911008196,val,0.8569444444444444,0.5356946932377966,1
7,0.8148148148148148,0.3836291457259062,test,0.8422067901234569,0.3109078401909696,1
8,0.8680555555555556,0.3405038510645981,train,0.8612415677568098,0.5618165576740198,1
8,0.8888888888888888,0.3651216309776323,val,0.8652777777777777,0.6570880467571645,1
8,0.845679012345679,0.4057624135583202,test,0.8425925925925926,0.4098279187827858,1
9,0.875,0.2795490569945791,train,0.9022286738963368,0.6518250899736319,1
9,0.8333333333333334,0.4408195774756475,val,0.8125,0.4855721897944712,1
9,0.8703703703703703,0.3386750119072845,test,0.7692901234567902,0.2502668757263876,1
10,0.8506944444444444,0.3224029501145595,train,0.8755870549056443,0.5877337938878124,1
10,0.8611111111111112,0.2942393725421021,val,0.9083333333333332,0.6282982429364009,1
10,0.7901234567901234,0.3734733554280225,test,0.8290895061728396,0.3206818909490121,1
11,0.8715277777777778,0.2885333833972222,train,0.9017163350695928,0.5941384927790448,1
11,0.9166666666666666,0.2331470809031088,val,0.9472222222222222,0.6942225135975136,1
11,0.8271604938271605,0.3263043476398044,test,0.900462962962963,0.4217692384325014,1
12,0.9027777777777778,0.2152975280818568,train,0.9490222867389632,0.7045275225453628,1
12,0.8888888888888888,0.2549463437970492,val,0.9263888888888888,0.66928006204322,1
12,0.808641975308642,0.3626436807875518,test,0.9000771604938271,0.429146898113519,1
13,0.8888888888888888,0.2608004781902083,train,0.921953718725984,0.6239539204328153,1
13,0.8472222222222222,0.3405772260322679,val,0.875,0.6502577861952863,1
13,0.8271604938271605,0.2714354144396716,test,0.8560956790123456,0.305840143742407,1
14,0.8993055555555556,0.2328057080558919,train,0.942276492186833,0.6958752255999743,1
14,0.875,0.2460144979416203,val,0.9375,0.7483569943128767,1
14,0.8518518518518519,0.2479393432225288,test,0.9074074074074074,0.4029799400977379,1
15,0.9027777777777778,0.2265191984829071,train,0.9406540859021434,0.7695759037641672,1
15,0.875,0.2894398457995824,val,0.9319444444444444,0.6552940115440115,1
15,0.7407407407407407,0.4159895536483536,test,0.8699845679012346,0.376732323230173,1
16,0.8993055555555556,0.2500497323279354,train,0.9260524293399368,0.6773982051385151,1
16,0.875,0.2306134428220348,val,0.9375,0.6154985000379737,1
16,0.8333333333333334,0.2852611059786649,test,0.8815586419753086,0.3617061497123698,1
17,0.9166666666666666,0.2107696469793337,train,0.9517547604815983,0.7443863372974406,1
17,0.8888888888888888,0.2529563150759944,val,0.95,0.6966213854371749,1
17,0.7962962962962963,0.3763638296786638,test,0.8958333333333333,0.3950688769382211,1
18,0.9270833333333334,0.1817635747218841,train,0.9635385534967124,0.8461216597298238,1
18,0.9027777777777778,0.255743171680175,val,0.9125,0.5721441783941783,1
18,0.808641975308642,0.3243174834504594,test,0.8715277777777778,0.3535495692504413,1
19,0.9305555555555556,0.1775284353673359,train,0.9639655025189992,0.8240893097416055,1
