epoch,acc,loss,dset,auc,auprc,fold
1,0.8194444444444444,0.517989949698353,train,0.5422252583041585,0.2209966294884929,1
1,0.8333333333333334,0.4782265428867605,val,0.8944444444444445,0.6754608641702297,1
1,0.8888888888888888,0.4795738968216342,test,0.8657407407407407,0.48899570452989,1
2,0.8194444444444444,0.4784590644606699,train,0.5895312099735291,0.2303156469011451,1
2,0.8333333333333334,0.4758016367753346,val,0.8986111111111111,0.7518631831131831,1
2,0.8888888888888888,0.4681131988763809,test,0.8564814814814814,0.4138912254800332,1
3,0.8402777777777778,0.4212122588780605,train,0.703441209119631,0.3797493807106998,1
3,0.8888888888888888,0.5654049710267119,val,0.925,0.8337428774928776,1
3,0.7777777777777778,0.6065912082975293,test,0.8464506172839507,0.3171221539423114,1
4,0.8541666666666666,0.364406829725744,train,0.7959183673469388,0.5293049927015238,1
4,0.8194444444444444,0.5381493762963347,val,0.927777777777778,0.8192522755022756,1
4,0.7654320987654321,0.5975146854733243,test,0.8719135802469136,0.3781978094842386,1
5,0.8368055555555556,0.3616249343807188,train,0.822730765946546,0.4606324408227344,1
5,0.8472222222222222,0.3539511358572377,val,0.9097222222222222,0.7345486040607992,1
5,0.8827160493827161,0.3394989347384299,test,0.8784722222222223,0.4364841060355074,1
6,0.8541666666666666,0.3518596401101806,train,0.833062932285885,0.5153998539919984,1
6,0.8472222222222222,0.3811113027234872,val,0.9055555555555554,0.7341880026864548,1
6,0.8209876543209876,0.4536598995327949,test,0.871141975308642,0.4398557320957121,1
7,0.8576388888888888,0.3226646661900708,train,0.8693535991802579,0.5920329951889537,1
7,0.875,0.3099959465778536,val,0.9166666666666669,0.7266737891737892,1
7,0.8641975308641975,0.3260824156948078,test,0.8796296296296298,0.3946478542365905,1
8,0.875,0.2832325664154875,train,0.9006916574161046,0.6679485285113201,1
8,0.8888888888888888,0.3395044280009137,val,0.9402777777777778,0.8505892255892257,1
8,0.8271604938271605,0.459531447953648,test,0.8935185185185186,0.3966058349361242,1
9,0.8680555555555556,0.3064111167089625,train,0.8867731192895568,0.6007832460563879,1
9,0.9027777777777778,0.2653671986319952,val,0.9416666666666668,0.8193852891433537,1
9,0.845679012345679,0.3268466217466342,test,0.9031635802469136,0.4567595978053739,1
10,0.8680555555555556,0.2910258469734496,train,0.8996669797626163,0.6625208265256814,1
10,0.8888888888888888,0.2884364632061786,val,0.9319444444444444,0.7302295852295853,1
10,0.845679012345679,0.3296937444419772,test,0.8996913580246914,0.4410213265555216,1
11,0.875,0.299527692826814,train,0.8957390487575784,0.6007338791416025,1
11,0.9027777777777778,0.2823506328794691,val,0.9402777777777778,0.7864622414622416,1
11,0.8395061728395061,0.3412535161147882,test,0.8912037037037037,0.4646914262977054,1
12,0.8888888888888888,0.2327251288136014,train,0.9387755102040816,0.7483091442442042,1
12,0.9027777777777778,0.293773732562032,val,0.925,0.6636123136123137,1
12,0.8271604938271605,0.4014551427997189,test,0.8915895061728395,0.3866293817431999,1
13,0.8819444444444444,0.27203890961472,train,0.9107676543420716,0.671797966533976,1
13,0.8888888888888888,0.3134398975720008,val,0.8902777777777777,0.6657323114430959,1
13,0.8395061728395061,0.3325667389565044,test,0.8672839506172839,0.4281311177639006,1
14,0.90625,0.2781328741231037,train,0.902057894287422,0.7065144754981154,1
14,0.9027777777777778,0.2801897850715452,val,0.95,0.8459417896917897,1
14,0.8518518518518519,0.3648887703448166,test,0.8796296296296297,0.3402754430051071,1
15,0.875,0.2650048802816955,train,0.9163179916317992,0.7052029856077048,1
15,0.9027777777777778,0.275159655449291,val,0.9347222222222222,0.8152233115468411,1
15,0.8641975308641975,0.3383847928525489,test,0.8873456790123457,0.4567929482130043,1
16,0.9166666666666666,0.224563806456394,train,0.9384339509862524,0.8025472936702317,1
