epoch,acc,loss,dset,auc,auprc,fold
1,0.78125,0.5160894658054329,train,0.5334301084450517,0.1914592269009306,1
1,0.8333333333333334,0.4720212183892727,val,0.8291666666666667,0.6666629826112586,1
1,0.8888888888888888,0.4598466989434795,test,0.7445987654320988,0.3715858645176579,1
2,0.8263888888888888,0.4513461327232007,train,0.618222184271198,0.2574741198582835,1
2,0.8333333333333334,0.4729116952253712,val,0.8624999999999999,0.584176545014141,1
2,0.8888888888888888,0.4633648599739428,test,0.8564814814814815,0.4594346891639583,1
3,0.8368055555555556,0.3985070108772359,train,0.7535650243360943,0.4055573001374472,1
3,0.8333333333333334,0.4916156927744547,val,0.8972222222222221,0.663919413919414,1
3,0.8888888888888888,0.4992628377160908,test,0.885030864197531,0.4902312348498013,1
4,0.84375,0.4098950444668945,train,0.7063444624711809,0.398409055282916,1
4,0.8333333333333334,0.4798164491852124,val,0.9041666666666668,0.6915055090684382,1
4,0.8888888888888888,0.4834854886119748,test,0.9031635802469136,0.4302505112607002,1
5,0.8472222222222222,0.3796794535592198,train,0.7820852190248484,0.4992468887587869,1
5,0.8333333333333334,0.4220833914975325,val,0.915277777777778,0.7356150793650794,1
5,0.8888888888888888,0.4130472919823211,test,0.908179012345679,0.4238503146443657,1
6,0.8506944444444444,0.3534859366999525,train,0.8390402185978993,0.5422538144433845,1
6,0.8611111111111112,0.4692024431294865,val,0.9305555555555556,0.7682699692780338,1
6,0.8641975308641975,0.4861258621569033,test,0.8892746913580247,0.3953529872787736,1
7,0.8472222222222222,0.3489930482141467,train,0.8455298437366578,0.509186606877179,1
7,0.8472222222222222,0.3924141019168827,val,0.925,0.7332581770081771,1
7,0.8765432098765432,0.3902763737204634,test,0.9031635802469136,0.406043898402326,1
8,0.8472222222222222,0.3267452580362765,train,0.8673896336777389,0.613688170448666,1
8,0.8611111111111112,0.3696247248186005,val,0.9277777777777778,0.7613993577228871,1
8,0.8827160493827161,0.3896114647756388,test,0.9016203703703703,0.4211763811093417,1
9,0.8645833333333334,0.3107874130558533,train,0.8751601058833576,0.6448396915654181,1
9,0.8611111111111112,0.4321891975899537,val,0.9208333333333334,0.684671115921116,1
9,0.8271604938271605,0.4560636040973074,test,0.8892746913580246,0.4177244327690711,1
10,0.9131944444444444,0.2674908155911705,train,0.90598582529246,0.7847890333101928,1
10,0.8472222222222222,0.3568165494749943,val,0.9194444444444444,0.6967714887887522,1
10,0.845679012345679,0.3709096602267689,test,0.8908179012345678,0.4168390476460702,1
11,0.8784722222222222,0.282275153324008,train,0.9047049782255998,0.6922105650940584,1
11,0.8333333333333334,0.348756212534176,val,0.9333333333333332,0.7071687370600415,1
11,0.8518518518518519,0.3622102145979434,test,0.8996913580246914,0.4324953356633513,1
12,0.8854166666666666,0.2494808876848158,train,0.9272478866023396,0.7569389227749713,1
12,0.8611111111111112,0.3086590652043621,val,0.9277777777777778,0.7046604224235804,1
12,0.8518518518518519,0.3159140970235989,test,0.9012345679012346,0.4073650055436429,1
13,0.8958333333333334,0.2615683149197139,train,0.9207582614635812,0.7193335472121987,1
13,0.8888888888888888,0.3046246953308582,val,0.9333333333333332,0.7089285714285714,1
13,0.8518518518518519,0.3259711722716873,test,0.9000771604938271,0.453240043051979,1
14,0.90625,0.2348397259516382,train,0.9341644607633848,0.7918422886078729,1
14,0.8611111111111112,0.2964577926322818,val,0.9361111111111112,0.7108750411381991,1
14,0.845679012345679,0.3146236797817695,test,0.8989197530864197,0.3851407218348204,1
15,0.8993055555555556,0.228538386585165,train,0.9451797455383828,0.7839875717210077,1
15,0.875,0.3150193335281478,val,0.9375,0.7133116883116883,1
15,0.845679012345679,0.3396242041094803,test,0.8931327160493827,0.4320161519198378,1
16,0.9166666666666666,0.218419420093091,train,0.9471437110409016,0.8238989452375807,1
16,0.9166666666666666,0.2853961400687694,val,0.9416666666666668,0.7334111422346716,1
16,0.8518518518518519,0.3158643097145321,test,0.9039351851851852,0.4519905386721272,1
17,0.9201388888888888,0.1934721074131731,train,0.9564511997267526,0.8713158985730323,1
17,0.9027777777777778,0.2861470034759905,val,0.9402777777777778,0.7282239690134427,1
17,0.845679012345679,0.3302478034187246,test,0.8958333333333334,0.4001561428035085,1
18,0.9270833333333334,0.2008084174691854,train,0.952096319699428,0.8491913553246486,1
18,0.9027777777777778,0.2781385445139474,val,0.9513888888888888,0.7979738749046531,1
18,0.8518518518518519,0.3138614629889712,test,0.9039351851851852,0.4777474538047179,1
19,0.9340277777777778,0.1975684547829183,train,0.9581589958158996,0.8403826541351415,1
19,0.9027777777777778,0.2572639602132969,val,0.9527777777777778,0.7893671143671144,1
19,0.8641975308641975,0.2952849847483046,test,0.9035493827160496,0.4615406313480226,1
20,0.9375,0.1651978617074847,train,0.9766031935786867,0.9070051481276712,1
20,0.9166666666666666,0.2784375443847643,val,0.9444444444444444,0.7373346560846561,1
20,0.8395061728395061,0.3392495185044812,test,0.8969907407407407,0.4145905187872903,1
21,0.9548611111111112,0.14852401742246,train,0.9785671590812056,0.9189843964527096,1
21,0.875,0.3063946202811267,val,0.9361111111111112,0.6749443052074631,1
21,0.8271604938271605,0.4174704327259534,test,0.8900462962962963,0.3683633578792401,1
22,0.9513888888888888,0.1398409752566496,train,0.9836905473486466,0.941291999896051,1
22,0.9166666666666666,0.2837136139472325,val,0.951388888888889,0.7408593993152817,1
22,0.8395061728395061,0.3610113432837857,test,0.896219135802469,0.4300878156839808,1
23,0.9583333333333334,0.1308061722277974,train,0.9848006148065922,0.9331421687470882,1
23,0.8611111111111112,0.2517244201153517,val,0.9555555555555556,0.7776649548708373,1
23,0.8641975308641975,0.271567517845535,test,0.9050925925925926,0.5025649010634627,1
24,0.9583333333333334,0.1261972801358853,train,0.9814704124327556,0.9509009765049669,1
24,0.9166666666666666,0.2659461558279063,val,0.951388888888889,0.7408593993152817,1
24,0.8395061728395061,0.3456186266776956,test,0.8950617283950617,0.4190899265031537,1
25,0.96875,0.1068093098130905,train,0.9909486807275212,0.9708831743452362,1
25,0.875,0.2424897617763943,val,0.9527777777777776,0.7832527365422103,1
25,0.8580246913580247,0.2648867389624133,test,0.908179012345679,0.4360063423655911,1
26,0.9791666666666666,0.0909358715062909,train,0.993851934079071,0.9795002693871449,1
26,0.8888888888888888,0.2385417448563708,val,0.9527777777777778,0.7840848965848967,1
26,0.8580246913580247,0.2835092366569572,test,0.9058641975308642,0.4342272909866687,1
27,0.9618055555555556,0.1186511104315286,train,0.9873623089403124,0.948163677815897,1
27,0.9027777777777778,0.2518495982512831,val,0.9583333333333334,0.7986967009025834,1
27,0.8641975308641975,0.2969199119158733,test,0.902391975308642,0.4501681002032002,1
28,0.9791666666666666,0.0870113435278957,train,0.9932542054478696,0.979201451688254,1
28,0.8888888888888888,0.2513398171092073,val,0.9527777777777778,0.7820300342359167,1
28,0.8395061728395061,0.3711812201841378,test,0.9054783950617284,0.4307277848377882,1
29,0.9791666666666666,0.0734619834361688,train,0.998292203910853,0.9916463970768968,1
29,0.9027777777777778,0.2366840142446259,val,0.9555555555555556,0.7897121182337902,1
29,0.8518518518518519,0.3085388871208753,test,0.902391975308642,0.4471658326199089,1
30,0.9756944444444444,0.0811110984343233,train,0.9936811544701564,0.9826398183469994,1
30,0.9027777777777778,0.229829154184295,val,0.9611111111111112,0.8242047576606402,1
30,0.8641975308641975,0.3018628010227356,test,0.9116512345679012,0.4505334591625419,1
31,0.9791666666666666,0.0660262720007772,train,0.9976090854751942,0.983997356866998,1
31,0.9027777777777778,0.2397854148617221,val,0.9555555555555556,0.780395740167412,1
31,0.8518518518518519,0.3322618224278644,test,0.904320987654321,0.4175142475590511,1
32,0.9895833333333334,0.0532628318518012,train,0.9998292203910852,0.9991753436068304,1
32,0.9027777777777778,0.2158802638813439,val,0.9569444444444444,0.7986406896623616,1
32,0.8580246913580247,0.3020347260674577,test,0.906635802469136,0.4435961313446488,1
33,0.9791666666666666,0.054689982435472,train,0.9990607121509693,0.995425782580682,1
33,0.9027777777777778,0.218537524756458,val,0.9569444444444444,0.7534556878306878,1
33,0.8580246913580247,0.3002731333613211,test,0.906635802469136,0.4544095930167949,1
34,0.9930555555555556,0.0355798904460647,train,0.9999146101955428,0.999591836734694,1
34,0.9027777777777778,0.2286150299737023,val,0.9541666666666668,0.7401649548708372,1
34,0.8641975308641975,0.2909645915813284,test,0.9070216049382716,0.4691389389169633,1
35,1.0,0.0283607259170821,train,1.0,1.0,1
35,0.9027777777777778,0.2187732925845517,val,0.9541666666666666,0.7471616131832851,1
35,0.8580246913580247,0.3126070569326848,test,0.9077932098765432,0.4638887269790918,1
36,0.9861111111111112,0.039344627709094,train,0.9995730509777132,0.9978723015759572,1
36,0.9027777777777778,0.2378782867971393,val,0.9541666666666668,0.7776649548708373,1
36,0.8641975308641975,0.2961192329724629,test,0.9000771604938271,0.4683814692371901,1
37,1.0,0.026917718898201,train,1.0,1.0,1
37,0.9027777777777778,0.2172141890817632,val,0.9597222222222224,0.802066798941799,1
37,0.8703703703703703,0.2828758485661244,test,0.9112654320987654,0.4824375994624744,1
38,0.9930555555555556,0.0279745579221829,train,0.9998292203910852,0.9991753436068304,1
38,0.875,0.2208897588878042,val,0.961111111111111,0.8053347727980081,1
38,0.8703703703703703,0.2678807092784547,test,0.910108024691358,0.5093905034402578,1
39,0.9965277777777778,0.0307001491139797,train,0.9999146101955428,0.999591836734694,1
39,0.875,0.2379890149588593,val,0.9569444444444444,0.7965112433862435,1
39,0.8641975308641975,0.2571342969370753,test,0.9093364197530864,0.4846248130830415,1
40,1.0,0.0201068894396788,train,1.0,1.0,1
40,0.8888888888888888,0.2143877697591152,val,0.9569444444444444,0.7843030267662622,1
40,0.8703703703703703,0.2947881211883124,test,0.9031635802469136,0.4734993453471069,1
41,1.0,0.0166391169885981,train,1.0,1.0,1
41,0.8888888888888888,0.2184168896379156,val,0.9569444444444444,0.7843030267662622,1
41,0.8641975308641975,0.2785658458431745,test,0.9077932098765432,0.4786538262132337,1
42,1.0,0.0130571072364141,train,1.0,1.0,1
42,0.8611111111111112,0.2336703744303021,val,0.9611111111111112,0.8061876780626781,1
42,0.8641975308641975,0.2625019454517988,test,0.9085648148148148,0.4729900849552562,1
43,1.0,0.0204215585738186,train,1.0,1.0,1
43,0.875,0.2275057780659861,val,0.951388888888889,0.7525581172639997,1
43,0.8703703703703703,0.268246160130258,test,0.9066358024691356,0.4846442714854191,1
44,0.9965277777777778,0.0214921832756671,train,0.9999146101955428,0.999591836734694,1
44,0.8611111111111112,0.2545293722068891,val,0.9555555555555556,0.7748117136275032,1
44,0.8641975308641975,0.2360867962505622,test,0.9128086419753086,0.4765920309663061,1
45,1.0,0.0184022825702009,train,1.0,1.0,1
45,0.8888888888888888,0.2127604138739924,val,0.9555555555555556,0.7943287037037038,1
45,0.8703703703703703,0.2992425629823112,test,0.908179012345679,0.4519166852641805,1
46,0.9965277777777778,0.0153559862848548,train,1.0,1.0,1
46,0.9027777777777778,0.2087282032395402,val,0.9541666666666666,0.7781110763018658,1
46,0.8580246913580247,0.3216833373888131,test,0.902006172839506,0.4224129774005256,1
47,0.9965277777777778,0.0224350389948489,train,0.9999146101955428,0.999591836734694,1
47,0.875,0.2007051983641253,val,0.9569444444444444,0.7860855579605581,1
47,0.8395061728395061,0.399176737052147,test,0.9004629629629629,0.4123216200820743,1
48,1.0,0.0125911649617288,train,1.0,1.0,1
48,0.9027777777777778,0.1916018749276797,val,0.9625,0.8082027381659735,1
48,0.845679012345679,0.3752911865343282,test,0.8993055555555555,0.4110994033004258,1
49,1.0,0.0134055809102796,train,1.0,1.0,1
49,0.8888888888888888,0.2000643642774472,val,0.961111111111111,0.7886223185855539,1
49,0.8703703703703703,0.3217570004628304,test,0.902006172839506,0.4416105605381285,1
50,1.0,0.0116104479382354,train,1.0,1.0,1
50,0.9027777777777778,0.2122079752282136,val,0.9569444444444444,0.7713128306878307,1
50,0.8518518518518519,0.3212380102134229,test,0.8981481481481481,0.4364581723648585,1
